,A,2,3,4,5,6,7,8,9,10,
5,1158,1619,1625,1728,1657,1812,1753,1602,1640,6328,
6,1093,1548,1605,1522,1836,1633,1701,1650,1664,6386,
7,2374,3406,3329,3361,3484,3363,3341,3318,3338,13049,
8,2446,3538,3439,3642,3475,3455,3740,3511,3586,13262,
9,3676,4575,5466,5423,5549,5430,5153,5293,5483,20471,
10,2526,5704,5703,5716,6064,5740,5702,5529,5730,21485,
11,1168,1574,1370,1716,1460,1200,1622,1523,1644,6477,
12,9694,10503,10524,12091,11837,1443,10608,12672,13310,52089,
13,10194,13996,12203,12808,9736,2978,13072,13571,14629,57373,
14,8987,5073,5195,7383,7915,3625,5989,11668,12859,54620,
15,8596,8396,9805,11812,10256,7958,13940,14164,12970,57569,
16,8804,8297,10735,9597,9931,8232,12443,13105,12719,47031,
17,1700,11552,11652,10393,10045,9846,12204,11449,9009,60805,
18,9416,9245,8889,8727,7932,7920,10417,10717,12738,54029,
19,8887,8730,7821,8186,7107,6560,9984,10766,11756,53321,
20,3875,1194,1258,552,478,529,2423,2921,4422,26451,
21,3405,1243,1275,1024,521,521,2524,3066,4290,20784,
A-2,1062,1598,1717,1618,1586,1741,1794,1750,1653,6547,
A-3,1235,1882,1530,1590,1850,1740,1831,1760,1763,6838,
A-4,1222,1791,1746,1491,1684,1705,1886,1859,2003,7204,
A-5,1330,1948,2055,1905,1581,1838,2156,2104,2083,7766,
A-6,1536,2301,2285,1989,2169,1829,2344,2428,2377,8809,
A-7,1707,2611,2555,2020,2413,2068,2624,2693,2604,9807,
A-8,1847,2709,2686,2202,2421,2050,2788,2561,2867,9202,
A-9,1935,2570,2388,2203,2107,1723,2775,2717,2915,11978,
A-10,1075,1055,1232,340,922,577,1196,1203,1381,7471,
A-A,949,1083,1697,710,1772,1609,1712,1667,1833,6244,
2-2,1139,1414,1761,1652,1438,1742,1705,1611,692,6105,
3-3,1077,1695,1312,1690,1800,1610,1667,719,1550,6156,
4-4,455,693,739,598,1716,689,716,681,1553,5914,
5-5,461,720,674,669,608,734,702,697,687,2568,
6-6,1129,1560,1719,1680,1577,1501,1616,1588,1587,5901,
7-7,1042,1828,1695,1638,1663,1721,1465,1640,1762,6159,
8-8,1181,1728,1387,1680,1693,1673,1505,1327,1550,6338,
9-9,1285,702,1712,661,1664,734,754,716,1469,6272,
10-10,8417,11907,11913,11944,11987,11919,11933,11857,11930,42674,
