,A,2,3,4,5,6,7,8,9,10,
5,[129 1149 110 0],[180 1663 160 0],[167 1535 161 0],[144 1741 165 0],[181 1728 173 0],[168 1752 173 0],[177 1650 185 0],[152 1815 145 0],[183 1688 184 0],[608 6281 672 0],
6,[135 1168 115 0],[165 1491 145 0],[193 1614 167 0],[156 1521 152 0],[167 1829 176 0],[159 1680 169 0],[146 1652 173 0],[152 1651 171 0],[168 1630 158 0],[617 6446 610 0],
7,[231 2337 247 0],[320 3329 318 0],[338 3249 312 0],[335 3153 310 0],[338 3410 328 0],[309 3425 357 0],[319 3375 310 0],[387 3360 316 0],[325 3261 328 0],[1278 12845 1251 0],
8,[213 2498 227 0],[313 3409 355 0],[331 3327 422 0],[326 3506 323 0],[342 395 3537 0],[337 318 3482 0],[348 3525 367 0],[362 3607 350 0],[369 3545 359 0],[1280 12980 1319 0],
9,[371 3832 339 0],[508 495 5290 0],[503 480 5326 0],[490 537 5304 0],[498 510 5365 0],[503 554 5389 0],[481 5144 500 0],[491 5298 591 0],[526 5374 518 0],[1955 20262 1909 0],
10,[348 3644 584 0],[531 510 5740 0],[566 521 5633 0],[519 524 5592 0],[551 558 5861 0],[522 534 5463 0],[553 548 5463 0],[550 539 5719 0],[556 590 5630 0],[1962 19701 4013 0],
11,[71 1202 54 0],[73 86 1278 0],[69 72 1225 0],[81 113 1241 0],[53 92 1080 0],[73 66 1059 0],[90 243 1403 0],[81 93 1595 0],[89 1642 106 0],[373 327 6442 0],
12,[2182 6825 2558 0],[4367 4888 6070 0],[3928 3037 8564 0],[3592 2448 9276 0],[3473 1631 9798 0],[1575 1265 12054 0],[2474 5261 8054 0],[3070 7952 4932 0],[3335 8859 3799 0],[4892 51883 4811 0],
13,[2379 5789 3795 0],[4965 4271 7304 0],[5572 2971 6814 0],[5501 2414 7795 0],[3868 1572 9564 0],[6175 2068 7046 0],[2316 3576 10613 0],[3535 6190 7377 0],[3757 7959 5161 0],[5324 55343 6563 0],
14,[2523 4402 4002 0],[5006 2997 6320 0],[4860 2405 6854 0],[5809 2180 5053 0],[5940 1812 5344 0],[5356 1547 6180 0],[2539 2919 8987 0],[3144 4121 7753 0],[3986 5247 6289 0],[7563 46413 9353 0],
15,[2750 3866 4985 0],[5265 2677 6980 0],[6502 2356 5477 0],[6657 1923 5641 0],[7836 1511 3904 0],[6483 1378 5081 0],[3050 2979 8893 0],[3822 3864 8045 0],[4589 4841 6705 0],[11330 40077 15157 0],
16,[2741 3179 4843 0],[5918 2446 4763 0],[6495 2054 4340 0],[6304 1721 4161 0],[7065 1421 3164 0],[6207 1073 3815 0],[2709 2156 8711 0],[3282 2837 8119 0],[3881 3828 7030 0],[14644 15074 33170 0],
17,[4154 2441 4587 0],[10132 1218 2311 0],[9956 1123 1941 0],[9799 1106 1632 0],[9585 1048 1099 0],[9694 1041 1080 0],[10088 1073 2269 0],[5239 2743 6539 0],[5633 3135 6222 0],[40930 7075 16112 0],
18,[8145 690 878 0],[9041 938 955 0],[8625 934 906 0],[8537 957 930 0],[7100 907 926 0],[7382 910 919 0],[9452 912 922 0],[10177 1006 963 0],[9321 1455 2606 0],[48230 3855 3805 0],
19,[7810 707 711 0],[7430 921 961 0],[7210 906 932 0],[7484 933 885 0],[6813 898 897 0],[6562 901 968 0],[8751 962 951 0],[9542 953 966 0],[10120 977 949 0],[46417 3765 3813 0],
20,[3020 211 260 0],[1360 268 238 0],[996 245 264 0],[882 268 269 0],[636 263 274 0],[567 263 237 0],[1330 250 255 0],[1978 279 262 0],[2703 317 327 0],[22048 1239 1303 0],
21,[2339 304 0 0],[1452 380 0 0],[1085 309 0 0],[915 347 0 0],[662 345 0 0],[618 329 0 0],[1381 343 0 0],[2031 361 0 0],[2993 447 0 0],[16474 1736 0 0],
A-2,[106 1128 107 0],[161 1601 158 0],[158 1581 150 0],[174 1620 157 0],[166 179 1656 0],[150 1757 161 0],[167 1801 167 0],[173 1705 154 0],[172 1738 160 0],[590 6552 623 0],
A-3,[110 1119 119 0],[163 1829 171 0],[151 1488 157 0],[182 1443 464 0],[158 193 1573 0],[157 1838 193 0],[164 1712 181 0],[180 1892 177 0],[158 1715 193 0],[651 6876 625 0],
A-4,[115 1214 126 0],[195 1771 270 0],[162 1763 193 0],[163 1642 166 0],[166 1617 222 0],[174 171 1845 0],[181 1884 167 0],[180 1837 169 0],[173 1924 163 0],[674 7323 681 0],
A-5,[105 1369 131 0],[184 2076 200 0],[182 1919 176 0],[173 1958 198 0],[193 1544 333 0],[172 188 2065 0],[200 2128 195 0],[204 2168 194 0],[217 2179 205 0],[676 7917 745 0],
A-6,[128 1587 108 0],[216 2420 214 0],[199 2243 228 0],[171 312 1925 0],[219 187 2032 0],[179 184 2019 0],[208 2454 255 0],[209 2392 210 0],[218 2396 203 0],[771 8800 743 0],
A-7,[191 1731 145 0],[231 211 2723 0],[2418 204 270 0],[2379 210 204 0],[2030 179 184 0],[203 201 2293 0],[2632 203 228 0],[239 2065 813 0],[222 2670 220 0],[758 9852 822 0],
A-8,[1807 152 141 0],[2806 209 223 0],[2630 217 229 0],[2399 220 196 0],[1951 211 171 0],[2082 224 171 0],[2848 224 207 0],[2824 212 227 0],[2947 224 232 0],[10647 882 800 0],
A-9,[1996 158 116 0],[2343 219 228 0],[2258 243 215 0],[2174 205 239 0],[1790 191 192 0],[1985 192 225 0],[2749 233 232 0],[2875 218 219 0],[2875 226 198 0],[11095 862 857 0],
A-10,[1079 75 90 0],[1217 104 124 0],[729 92 96 0],[94 96 604 0],[386 106 83 0],[85 98 815 0],[1212 108 117 0],[1287 108 132 0],[1489 117 99 0],[6869 433 402 0],
A-A,[47 43 32 915],[61 55 87 1567],[48 55 666 116],[61 57 756 116],[59 66 684 141],[58 55 75 1499],[55 49 62 1684],[57 73 71 1658],[57 57 62 1769],[237 226 198 6386],
2-2,[45 41 43 1140],[56 71 41 1446],[61 50 78 1645],[46 55 59 1680],[56 48 78 1699],[59 71 63 1780],[64 51 55 1782],[58 88 59 1700],[60 50 55 1547],[222 249 211 6000],
3-3,[37 481 33 82],[56 60 65 1688],[53 612 42 98],[59 65 51 1707],[59 70 57 1682],[54 57 72 1647],[61 718 61 110],[61 54 64 1652],[67 665 73 119],[238 246 233 5999],
4-4,[35 520 30 78],[62 694 54 112],[60 693 51 129],[41 597 52 118],[72 47 62 1678],[64 664 56 104],[58 741 64 115],[48 744 51 143],[60 671 54 106],[205 243 191 5950],
5-5,[33 39 472 77],[61 68 747 140],[69 62 711 124],[41 73 693 120],[42 49 611 95],[63 58 692 120],[54 62 728 111],[49 65 699 115],[60 48 637 113],[195 2476 257 478],
6-6,[33 41 31 1197],[59 62 66 1787],[57 65 98 1592],[56 66 600 429],[54 54 208 1388],[58 43 59 1391],[51 56 54 1469],[56 61 59 1612],[53 53 61 1659],[214 232 206 6187],
7-7,[40 52 30 1157],[51 59 44 1601],[58 60 67 1626],[62 60 60 1676],[71 79 67 1558],[53 61 52 1659],[47 37 49 1501],[58 50 48 1706],[61 65 54 1651],[250 206 202 6020],
8-8,[43 30 50 1130],[55 61 58 1697],[67 69 62 1811],[61 51 68 1732],[60 55 56 1657],[29 62 69 1666],[54 50 55 1733],[53 48 54 1527],[53 69 52 1455],[211 224 206 6114],
9-9,[38 45 44 1144],[702 62 52 109],[707 59 56 126],[102 53 54 1610],[637 57 45 164],[745 48 59 110],[662 74 68 131],[693 49 61 123],[57 53 65 1379],[209 200 185 6191],
10-10,[8323 703 704 1555],[11900 1037 1084 2176],[12011 976 1022 2174],[11860 1104 980 2074],[11957 1017 1008 2048],[12045 1036 965 2021],[11855 1049 1060 2028],[11865 1049 1026 2150],[11895 1016 1022 2107],[42304 3625 3747 7826],
