,A,2,3,4,5,6,7,8,9,10,
21,[20315 3282 0 0],[17737 3898 0 0],[15245 3759 0 0],[13004 3549 0 0],[9444 3330 0 0],[8406 3087 0 0],[18185 3876 0 0],[24001 4417 0 0],[29226 4898 0 0],[112289 18191 0 0],
A-2,[1054 5881 1017 0],[1550 8242 1537 0],[1496 9092 1589 0],[1507 9238 1686 0],[1600 9087 1648 0],[1617 8897 1687 0],[1508 8663 1685 0],[1622 9029 1567 0],[1526 8834 1548 0],[5728 32718 5751 0],
A-3,[1069 6088 1023 0],[1560 9778 1656 0],[1505 8999 1553 0],[1566 9763 1740 0],[1679 9411 1636 0],[1581 9227 1959 0],[1529 9540 1609 0],[1584 9366 1646 0],[1653 9588 1597 0],[5802 35588 5925 0],
A-4,[1076 6549 1060 0],[1613 9996 1700 0],[1634 9821 1743 0],[1585 9304 1533 0],[1743 10017 1700 0],[1604 9394 2395 0],[1705 10113 1691 0],[1635 10030 1651 0],[1672 10419 1791 0],[6186 37468 6362 0],
A-5,[1164 7097 1099 0],[1801 11082 1760 0],[1842 10951 1794 0],[1813 11155 1750 0],[1683 10604 1962 0],[1782 10033 2680 0],[1703 10898 1706 0],[1790 11127 1652 0],[1716 10947 1756 0],[6403 40909 6588 0],
A-6,[1241 7928 1140 0],[1862 12108 1902 0],[1889 12091 2076 0],[1937 12237 2040 0],[1835 12044 2247 0],[1748 9634 3722 0],[1786 12360 1919 0],[1964 12511 1789 0],[1917 12277 1827 0],[6996 45347 6804 0],
A-7,[1270 8779 1281 0],[2132 13101 2270 0],[2874 10579 4168 0],[2277 10758 4516 0],[2024 11968 3861 0],[3289 11299 2880 0],[12202 2237 2386 0],[2051 13601 1967 0],[1996 13574 1993 0],[7407 50591 7208 0],
A-8,[8550 2026 1406 0],[13998 2419 2143 0],[13559 1981 3069 0],[13530 2140 3174 0],[14093 2065 2912 0],[13196 2080 3137 0],[13990 2115 2017 0],[14186 2043 1972 0],[8566 8200 2101 0],[7734 53935 7674 0],
A-9,[9961 1384 1414 0],[15260 2155 2202 0],[14929 2142 2167 0],[15253 2225 2189 0],[14921 2115 2362 0],[14775 2058 1984 0],[14058 2054 2154 0],[15174 2310 2128 0],[15225 2037 2076 0],[60282 8376 8113 0],
A-10,[5865 805 754 0],[9110 1103 1148 0],[8773 1095 1031 0],[8251 1082 1103 0],[8465 1016 1046 0],[7125 1001 1043 0],[8209 1106 1110 0],[9113 1152 1212 0],[9551 1241 1168 0],[37226 4429 4468 0],
A-A,[317 340 300 5092],[574 506 574 8759],[542 553 516 8538],[539 565 494 8917],[553 556 573 8691],[546 546 566 8783],[592 541 517 8641],[554 555 559 8627],[525 537 505 8531],[2078 2065 1963 32086],
2-2,[391 381 342 5920],[448 1595 433 5011],[552 1111 527 7395],[531 536 563 8775],[514 1579 555 6327],[543 1307 568 6928],[538 2605 541 3779],[529 3108 552 2223],[509 3230 533 2154],[1941 12074 1994 8115],
3-3,[366 378 387 5640],[530 819 494 7988],[477 606 480 7158],[547 531 572 8323],[591 516 562 8460],[545 635 527 8458],[543 1751 585 5544],[522 2922 578 2877],[537 958 535 6910],[2049 4075 1932 26154],
4-4,[396 347 364 5933],[542 3633 520 1212],[511 3577 548 1083],[501 3192 496 980],[552 3674 495 1025],[554 3698 510 1080],[524 3670 500 1024],[537 3685 513 1082],[570 998 576 7199],[1985 7233 2019 18025],
5-5,[392 2570 376 730],[525 3180 1080 1036],[530 3285 839 1192],[464 1970 2260 1114],[458 504 3192 985],[545 539 3677 1042],[481 3706 597 1053],[523 3626 593 1036],[520 3730 517 1001],[1876 13647 2010 3889],
6-6,[403 371 367 5593],[551 543 550 8868],[540 527 552 8843],[560 545 547 8801],[542 558 508 8754],[523 474 464 7361],[524 530 559 8480],[530 544 571 8222],[556 539 543 8542],[1937 2010 1992 30529],
7-7,[391 401 388 5683],[509 518 534 8949],[510 528 519 8712],[575 525 557 8914],[501 547 546 8797],[570 549 513 8431],[467 472 476 7207],[544 555 514 8498],[521 534 515 8528],[2042 1977 1917 31647],
8-8,[355 365 368 5915],[542 555 504 8656],[543 536 557 8467],[519 534 576 8929],[566 552 521 8711],[510 537 561 8976],[557 545 537 8729],[483 467 509 7469],[508 473 549 8752],[1936 1974 1986 31219],
9-9,[380 348 365 5879],[507 585 563 8725],[548 572 563 8708],[561 535 501 8781],[637 511 565 8368],[645 511 536 8401],[3628 511 567 1111],[530 537 555 8433],[478 473 492 7309],[1977 1957 2045 31158],
10-10,[43989 6359 6551 13829],[63214 9434 9650 19837],[62891 9342 9289 19412],[63383 9429 9518 20110],[63271 9461 9532 20214],[63191 9479 9389 19914],[63335 9330 9481 19728],[63151 9551 9402 19807],[63239 9515 9417 19997],[226186 33686 33709 70978],
