,A,2,3,4,5,6,7,8,9,10,
5,[-0.696175 0.081522 -1.378745  _ ],[-0.265350 0.090854 -0.727991  _ ],[-0.174356 0.101845 -0.564779  _ ],[-0.218815 0.139981 -0.356378  _ ],[-0.220958 0.137013 -0.510560  _ ],[-0.192680 0.152918 -0.142182  _ ],[-0.474185 0.128111 -1.026076  _ ],[-0.466888 0.116736 -1.020502  _ ],[-0.497649 0.088734 -1.037694  _ ],[-0.591530 0.071225 -1.122717  _ ],
6,[-0.686491 0.076150 -1.258039  _ ],[-0.300073 0.071193 -0.520869  _ ],[-0.316449 0.076431 -0.312619  _ ],[-0.234834 0.119978 -0.364681  _ ],[-0.079880 0.111764 -0.450881  _ ],[-0.139559 0.177871 -0.255453  _ ],[-0.497833 0.130009 -0.915488  _ ],[-0.580945 0.104552 -0.922222  _ ],[-0.492350 0.081255 -0.993887  _ ],[-0.420163 0.061119 -1.138270  _ ],
7,[-0.596674 0.070160 -1.144569  _ ],[-0.349179 0.076266 -0.412114  _ ],[-0.212954 0.086832 -0.387022  _ ],[-0.230294 0.107190 -0.138354  _ ],[-0.173643 0.123210 -0.268442  _ ],[-0.157959 0.166759 -0.077031  _ ],[-0.477512 0.118239 -0.441471  _ ],[-0.500947 0.091147 -0.689834  _ ],[-0.497295 0.061449 -0.748993  _ ],[-0.538705 0.057516 -0.889009  _ ],
8,[-0.634524 0.057488 -0.762680  _ ],[-0.274383 0.115870 0.087380  _ ],[-0.241674 0.117182 -0.137293  _ ],[-0.262426 0.151467 0.026774  _ ],[-0.142781 0.160107 -0.074406  _ ],[-0.151665 0.249390 0.178145  _ ],[-0.503290 0.250335 -0.047505  _ ],[-0.521528 0.148628 -0.418892  _ ],[-0.593627 0.078696 -0.661703  _ ],[-0.515226 0.045033 -0.746780  _ ],
9,[-0.663282 0.162509 -0.335079  _ ],[-0.428175 0.173382 0.015246  _ ],[-0.212976 0.228969 0.118993  _ ],[-0.261240 0.262515 0.107969  _ ],[-0.191941 0.225230 0.149061  _ ],[-0.157579 0.305398 0.199528  _ ],[-0.482774 0.306855 0.208259  _ ],[-0.444527 0.305545 -0.090825  _ ],[-0.508154 0.178117 -0.352830  _ ],[-0.566408 0.101343 -0.524809  _ ],
10,[-0.717820 0.315499 0.173431  _ ],[-0.208409 0.304076 0.231723  _ ],[-0.252011 0.320945 0.221137  _ ],[-0.259502 0.320132 0.250951  _ ],[-0.134832 0.317889 0.271670  _ ],[-0.129098 0.311005 0.745423  _ ],[-0.480495 0.399445 0.328589  _ ],[-0.561702 0.358252 0.232572  _ ],[-0.570836 0.310475 0.094393  _ ],[-0.507975 0.233930 -0.058618  _ ],
11,[-0.616277 0.361263 0.039204  _ ],[-0.276366 0.338377 0.283171  _ ],[-0.233275 0.359014 0.296542  _ ],[-0.185025 0.355303 0.682494  _ ],[-0.196448 0.361206 0.521104  _ ],[-0.160230 0.391089 0.817513  _ ],[-0.459620 0.438513 0.361057  _ ],[-0.456249 0.403041 0.324721  _ ],[-0.467502 0.356057 0.169059  _ ],[-0.549685 0.329129 0.176367  _ ],
12,[-0.667344 -0.196351 -0.568010  _ ],[-0.243759 -0.115878 -0.243815  _ ],[-0.287238 -0.120108 -0.277067  _ ],[-0.264612 -0.123259 -0.264260  _ ],[-0.260473 -0.157038 -0.277243  _ ],[-0.225059 -0.094060 -0.226366  _ ],[-0.497896 -0.071617 -0.197008  _ ],[-0.490558 -0.122168 -0.298048  _ ],[-0.515077 -0.190822 -0.357055  _ ],[-0.590271 -0.225317 -0.446513  _ ],
13,[-0.668027 -0.249365 -0.601849  _ ],[-0.405415 -0.245804 -0.346442  _ ],[-0.319749 -0.127960 -0.366980  _ ],[-0.322522 -0.150246 -0.331358  _ ],[-0.286008 -0.291494 -0.176911  _ ],[-0.162302 -0.284285 -0.285732  _ ],[-0.436378 -0.140388 -0.328495  _ ],[-0.507905 -0.150750 -0.369662  _ ],[-0.537700 -0.238423 -0.354135  _ ],[-0.490370 -0.270304 -0.448810  _ ],
14,[-0.726383 -0.336681 -0.562767  _ ],[-0.416546 -0.312370 -0.440549  _ ],[-0.274028 -0.388325 -0.394371  _ ],[-0.186996 -0.363391 -0.381006  _ ],[-0.174065 -0.375527 -0.378407  _ ],[-0.115907 -0.342330 -0.333397  _ ],[-0.394240 -0.133333 -0.391511  _ ],[-0.462660 -0.241105 -0.424810  _ ],[-0.445201 -0.355038 -0.423918  _ ],[-0.578754 -0.340682 -0.589650  _ ],
