,A,2,3,4,5,6,7,8,9,10,
5,[1247 7221 1185 0],[1697 10058 1678 0],[1676 10038 1714 0],[1871 10633 1723 0],[1839 10790 1855 0],[1776 10818 1848 0],[1810 10557 1761 0],[1833 10055 1829 0],[1804 10460 1817 0],[6605 36476 6539 0],
6,[1245 7288 1263 0],[1672 9602 1690 0],[1807 10087 1800 0],[1734 9390 1727 0],[1866 10304 1743 0],[1846 10185 1842 0],[1837 10316 1864 0],[1762 9979 1826 0],[1766 10108 1906 0],[6559 37909 6632 0],
7,[2461 14644 2568 0],[3497 20254 3540 0],[3570 20325 3521 0],[3486 20674 3508 0],[3376 20468 3512 0],[3665 20953 3648 0],[3648 20686 3676 0],[3708 20660 3532 0],[3738 21056 3585 0],[13253 76316 13300 0],
8,[2602 15144 2546 0],[3595 21385 3554 0],[3635 21588 3531 0],[3727 22006 3645 0],[3580 21644 3564 0],[3552 21442 3713 0],[3792 21788 3607 0],[3651 21650 3748 0],[3659 21672 3734 0],[13894 79210 13756 0],
9,[3901 23234 3829 0],[5571 32380 5861 0],[5532 32642 5621 0],[5493 32590 5969 0],[5493 30749 7955 0],[5638 27474 10956 0],[5589 32947 5527 0],[5744 33070 5726 0],[5629 33776 5692 0],[21039 123597 20616 0],
10,[3981 24512 4049 0],[5714 32418 8141 0],[5719 9012 32019 0],[5858 22887 18048 0],[5938 7392 34404 0],[5849 6500 34828 0],[5719 31934 8463 0],[5712 34435 6048 0],[5813 35774 5837 0],[21424 129729 21320 0],
11,[667 6581 802 0],[939 2164 8305 0],[1004 2995 7715 0],[1036 1173 9516 0],[981 948 9764 0],[948 956 9619 0],[966 8442 1604 0],[964 9046 1110 0],[1015 9602 968 0],[3596 34838 3782 0],
12,[9822 59447 9759 0],[13757 80560 16853 0],[14194 78286 19871 0],[16619 68593 27238 0],[17024 61829 32180 0],[16764 48014 46507 0],[14210 82869 14939 0],[14075 83947 14227 0],[14315 85919 14427 0],[52239 314773 52170 0],
13,[10253 64435 10475 0],[15228 85093 22679 0],[19705 64995 33344 0],[29861 54719 35828 0],[43671 37500 37249 0],[29799 33230 53545 0],[14805 84492 21637 0],[14891 91524 16363 0],[14910 93758 14646 0],[54729 345462 55306 0],
14,[9433 60972 9827 0],[32024 51197 29779 0],[49071 19963 40937 0],[71802 13490 19871 0],[71664 12919 19855 0],[68677 12978 20931 0],[13567 67732 30977 0],[13452 83495 16970 0],[13759 87219 14542 0],[50277 331641 51065 0],
15,[9893 62274 12827 0],[82198 14030 22420 0],[76311 14032 22855 0],[78166 13422 19786 0],[75100 12956 17295 0],[76217 13086 15974 0],[13934 20227 84464 0],[14135 65726 41703 0],[14115 87893 20285 0],[53021 338148 66838 0],
16,[9264 35420 36066 0],[79468 12647 15254 0],[73822 12145 14887 0],[73495 11958 13362 0],[72550 11794 12821 0],[62739 11330 16694 0],[12143 12358 82197 0],[13098 16539 85306 0],[13508 46481 55679 0],[56602 254417 125249 0],
17,[22791 10182 50848 0],[83710 12552 12674 0],[78159 12509 12406 0],[76772 12179 12084 0],[73726 12190 12004 0],[71624 12014 11840 0],[81410 12271 12370 0],[32648 13508 69021 0],[71049 13329 36129 0],[343130 49393 63576 0],
18,[57658 8029 8170 0],[72626 10873 10774 0],[66680 10834 10609 0],[64751 10484 10394 0],[62819 10278 10400 0],[58072 10303 10155 0],[70535 11079 11013 0],[76824 10959 11034 0],[83517 11578 11747 0],[313841 42972 43196 0],
19,[56094 8000 8102 0],[69016 10943 10914 0],[63051 10665 10848 0],[62090 10466 10429 0],[58343 10446 10400 0],[56716 10048 10131 0],[68907 10745 10751 0],[76038 11361 11261 0],[77972 11179 11324 0],[316469 43415 43541 0],
20,[27472 2952 2985 0],[27169 3573 3552 0],[14944 3317 3212 0],[17722 2970 2926 0],[10806 2783 2815 0],[9401 2762 2769 0],[28283 3708 3723 0],[34492 4126 4175 0],[39096 4365 4442 0],[151073 16683 16678 0],
21,[23256 3837 0 0],[19495 4430 0 0],[15561 4221 0 0],[13254 3879 0 0],[11130 3780 0 0],[9844 3698 0 0],[22575 4677 0 0],[28146 5449 0 0],[32729 5653 0 0],[129484 21468 0 0],
A-2,[1135 7046 1184 0],[1743 10270 1754 0],[1838 10930 1919 0],[1787 10672 1904 0],[1800 10752 1942 0],[1821 10681 1849 0],[1807 10681 1865 0],[1741 10321 1772 0],[1811 10327 1770 0],[6542 37948 6657 0],
A-3,[1095 7108 1156 0],[1898 11361 1916 0],[1766 10935 1739 0],[1891 11277 1995 0],[1899 11183 1902 0],[1860 11222 2088 0],[1844 11232 1816 0],[1859 11298 1774 0],[1916 11165 1856 0],[6976 40633 6989 0],
A-4,[1263 7640 1276 0],[1979 11606 1842 0],[1949 11580 1990 0],[1914 10828 1930 0],[1961 11198 2418 0],[1960 10952 2484 0],[1847 11463 1997 0],[2030 11609 1898 0],[1887 11845 2016 0],[7218 45024 7173 0],
A-5,[1323 8281 1337 0],[2039 12784 2091 0],[2060 13022 2099 0],[2097 12682 2408 0],[1984 12335 1942 0],[1995 12896 2321 0],[1967 13222 2035 0],[2138 12838 2180 0],[2088 13124 2093 0],[7750 47585 7682 0],
A-6,[1407 9130 1330 0],[2212 14173 2209 0],[2106 14561 2177 0],[2216 14115 2379 0],[2141 12460 4091 0],[2036 12749 3224 0],[2179 14243 2193 0],[2216 14346 2166 0],[2206 14165 2187 0],[8070 53432 8221 0],
A-7,[1452 10162 1493 0],[2502 15450 2680 0],[2387 15877 2441 0],[2771 11382 6253 0],[2792 13914 3691 0],[2347 5449 12609 0],[15269 2315 2208 0],[2319 15549 2286 0],[2347 15934 2365 0],[8696 58846 8719 0],
A-8,[10444 1903 1524 0],[17221 2488 2517 0],[16972 2388 2749 0],[16754 2368 2744 0],[16811 2438 2553 0],[15397 2365 3560 0],[16407 2390 2357 0],[16329 2329 2337 0],[16481 3061 2378 0],[8861 62618 9003 0],
A-9,[11544 1608 1656 0],[17931 2545 2461 0],[18182 2569 2498 0],[17669 2423 2522 0],[17624 2450 2540 0],[16682 2429 2428 0],[16281 2429 2480 0],[17738 2536 2500 0],[17439 2532 2428 0],[70043 9489 9686 0],
A-10,[6813 814 847 0],[10608 1346 1360 0],[8680 1280 1323 0],[9572 1234 1256 0],[8553 1160 1193 0],[7767 1215 1162 0],[9686 1277 1280 0],[10415 1362 1366 0],[10785 1374 1384 0],[42953 5384 5378 0],
A-A,[403 391 355 6019],[643 609 621 10339],[559 581 654 10313],[627 598 665 10235],[672 627 718 10237],[625 629 701 9982],[626 675 614 10158],[623 621 650 10216],[672 659 629 10001],[2352 2278 2308 37152],
2-2,[460 387 422 6852],[613 556 592 8781],[625 635 622 9922],[641 1173 658 9063],[624 643 635 10275],[634 655 661 10146],[656 696 583 9678],[621 3541 638 3146],[624 1631 610 7301],[2333 13822 2317 9501],
3-3,[421 443 413 6770],[616 1167 665 8734],[574 611 566 9068],[634 639 625 10166],[653 640 674 9953],[641 634 697 9881],[618 656 696 9717],[635 607 650 9811],[622 643 642 10110],[2282 10762 2353 16701],
4-4,[445 461 430 6662],[638 4312 590 1351],[631 4393 595 1276],[543 3706 501 1077],[623 4310 681 1278],[589 4287 579 1262],[634 4364 576 1285],[624 4229 617 1223],[634 2141 610 6332],[2259 2969 2356 35078],
5-5,[420 2968 412 993],[578 3895 1160 1164],[604 619 4235 1257],[601 570 4234 1249],[511 513 3904 1052],[643 605 4416 1280],[585 3845 966 1167],[638 4230 592 1213],[625 4243 592 1292],[2281 15869 2303 4608],
6-6,[416 436 475 6751],[645 623 591 10156],[680 647 627 10273],[590 623 632 9889],[629 633 620 10248],[541 559 587 8645],[626 635 660 9813],[635 670 621 9626],[613 628 647 9507],[2312 2318 2329 36388],
7-7,[465 441 445 6732],[612 668 642 10019],[639 614 653 10501],[651 622 685 9936],[660 611 612 10284],[602 589 609 10037],[565 554 519 8506],[619 680 589 9863],[624 639 656 10117],[2280 2295 2377 36638],
8-8,[446 421 413 6938],[602 645 614 9838],[647 649 653 10111],[616 642 626 9908],[644 564 600 9807],[631 640 611 9959],[609 606 591 10077],[576 538 573 8489],[629 622 634 9968],[2378 2284 2285 36755],
9-9,[425 440 483 6783],[689 656 625 10119],[690 640 599 10021],[677 612 609 9937],[699 653 667 9697],[635 627 600 10004],[4312 602 583 1226],[623 595 577 10097],[533 552 576 9271],[2287 2351 2331 36584],
10-10,[51383 7583 7805 16038],[74127 11174 10915 23533],[74033 11067 11260 23031],[73870 10956 11126 23426],[74134 10907 10883 23135],[73766 11081 11075 23439],[73592 11151 11073 23560],[73685 11155 10873 22972],[73920 10943 10911 23366],[263540 39346 39268 83669],
