,A,2,3,4,5,6,7,8,9,10,
5,[-0.650036 0.084985 -1.250583  _ ],[-0.272158 0.109366 -0.612179  _ ],[-0.228661 0.099573 -0.545593  _ ],[-0.116160 0.122250 -0.253898  _ ],[-0.166489 0.172451 -0.323733  _ ],[-0.060445 0.176067 -0.210503  _ ],[-0.454971 0.131292 -1.051030  _ ],[-0.542324 0.124734 -1.123291  _ ],[-0.560550 0.092221 -0.997517  _ ],[-0.560781 0.076354 -1.183938  _ ],
6,[-0.642285 0.072975 -1.174647  _ ],[-0.214718 0.108473 -0.582540  _ ],[-0.241151 0.089665 -0.519345  _ ],[-0.171880 0.103959 -0.330751  _ ],[-0.152796 0.138417 -0.178826  _ ],[-0.136934 0.133245 -0.401832  _ ],[-0.544366 0.125438 -0.880070  _ ],[-0.537986 0.106219 -0.893558  _ ],[-0.563611 0.089431 -0.917913  _ ],[-0.523461 0.057534 -0.992516  _ ],
7,[-0.692993 0.071722 -1.035335  _ ],[-0.333837 0.093781 -0.329492  _ ],[-0.277038 0.091694 -0.426729  _ ],[-0.230168 0.108666 -0.301220  _ ],[-0.082327 0.148644 -0.110233  _ ],[-0.174739 0.132250 -0.196024  _ ],[-0.461769 0.136110 -0.473563  _ ],[-0.501073 0.088683 -0.932227  _ ],[-0.484676 0.080028 -0.984445  _ ],[-0.487992 0.067499 -0.895476  _ ],
8,[-0.688323 0.070698 -0.874537  _ ],[-0.277573 0.134996 -0.201156  _ ],[-0.280244 0.133357 -0.161213  _ ],[-0.233957 0.149653 -0.176656  _ ],[-0.145263 0.187594 0.044718  _ ],[-0.174941 0.217805 0.136357  _ ],[-0.422332 0.230152 -0.030819  _ ],[-0.600444 0.121331 -0.441534  _ ],[-0.538634 0.076303 -0.709727  _ ],[-0.527561 0.056814 -0.771144  _ ],
9,[-0.617126 0.184114 -0.473681  _ ],[-0.240357 0.224395 0.055602  _ ],[-0.265839 0.214936 0.174593  _ ],[-0.218145 0.241655 0.226086  _ ],[-0.077487 0.252217 0.152841  _ ],[-0.138418 0.295450 0.201645  _ ],[-0.550977 0.263974 0.154437  _ ],[-0.584846 0.280921 -0.053208  _ ],[-0.491947 0.186620 -0.423474  _ ],[-0.565992 0.082014 -0.413459  _ ],
10,[-0.614989 0.309027 0.184363  _ ],[-0.290178 0.311312 0.223910  _ ],[-0.291992 0.325767 0.235461  _ ],[-0.098221 0.319204 0.289110  _ ],[-0.208835 0.311922 0.507618  _ ],[-0.148972 0.343708 0.532978  _ ],[-0.466200 0.386787 0.327125  _ ],[-0.496245 0.367309 0.238380  _ ],[-0.503144 0.318841 0.127396  _ ],[-0.581803 0.240614 0.126348  _ ],
11,[-0.590143 0.366300 0.274223  _ ],[-0.288011 0.325858 0.473101  _ ],[-0.227561 0.377728 0.335719  _ ],[-0.224133 0.350665 0.545499  _ ],[-0.124153 0.343739 0.643167  _ ],[-0.114492 0.389327 0.715971  _ ],[-0.457839 0.430532 0.313652  _ ],[-0.505306 0.395998 0.332049  _ ],[-0.524848 0.398701 0.291232  _ ],[-0.482038 0.331058 0.135626  _ ],
12,[-0.645123 -0.238910 -0.506106  _ ],[-0.266876 -0.198658 -0.302165  _ ],[-0.290890 -0.163164 -0.257937  _ ],[-0.241306 -0.139955 -0.294018  _ ],[-0.232807 -0.160874 -0.229384  _ ],[-0.231630 -0.072009 -0.197576  _ ],[-0.504305 -0.072315 -0.226681  _ ],[-0.526088 -0.102664 -0.259125  _ ],[-0.493844 -0.113072 -0.379901  _ ],[-0.582192 -0.194142 -0.537012  _ ],
13,[-0.698138 -0.222414 -0.423394  _ ],[-0.305658 -0.218193 -0.341938  _ ],[-0.356765 -0.244110 -0.367700  _ ],[-0.200465 -0.310001 -0.352565  _ ],[-0.296668 -0.174173 -0.336288  _ ],[-0.187945 -0.265181 -0.290483  _ ],[-0.476655 -0.215247 -0.293746  _ ],[-0.437298 -0.190553 -0.306645  _ ],[-0.530891 -0.209206 -0.410590  _ ],[-0.530068 -0.222483 -0.572020  _ ],
14,[-0.668977 -0.317489 -0.493876  _ ],[-0.410304 -0.319241 -0.440274  _ ],[-0.229674 -0.368659 -0.361240  _ ],[-0.210922 -0.360859 -0.333032  _ ],[-0.078745 -0.322863 -0.322282  _ ],[-0.160918 -0.295020 -0.272805  _ ],[-0.482393 -0.246072 -0.335215  _ ],[-0.536799 -0.266932 -0.392598  _ ],[-0.564637 -0.349081 -0.415047  _ ],[-0.521372 -0.354819 -0.578833  _ ],
