,A,2,3,4,5,6,7,8,9,10,
5,[-0.489636 0.077262 -1.010529  _ ],[-0.309906 0.115568 -0.499610  _ ],[-0.191068 0.127124 -0.413507  _ ],[-0.146940 0.140608 -0.516822  _ ],[-0.157422 0.139326 -0.334278  _ ],[-0.145908 0.146310 -0.208529  _ ],[-0.390929 0.141724 -0.783488  _ ],[-0.416952 0.112985 -0.969192  _ ],[-0.479268 0.093393 -0.953967  _ ],[-0.504579 0.072565 -1.189290  _ ],
6,[-0.520236 0.082069 -1.020942  _ ],[-0.306977 0.095687 -0.554401  _ ],[-0.204568 0.110714 -0.370367  _ ],[-0.238797 0.119113 -0.341431  _ ],[-0.098320 0.138453 -0.293929  _ ],[-0.131486 0.156343 -0.373767  _ ],[-0.410985 0.125295 -0.926049  _ ],[-0.453213 0.105064 -0.869196  _ ],[-0.478380 0.081257 -0.966528  _ ],[-0.553906 0.068240 -1.177230  _ ],
7,[-0.626328 0.072579 -1.110302  _ ],[-0.315537 0.084714 -0.398291  _ ],[-0.225402 0.107441 -0.415365  _ ],[-0.167756 0.113284 -0.232843  _ ],[-0.155484 0.129981 -0.136569  _ ],[-0.116681 0.152065 0.033413  _ ],[-0.518647 0.115510 -0.504586  _ ],[-0.519830 0.095185 -0.838281  _ ],[-0.580762 0.076036 -0.941430  _ ],[-0.535052 0.064851 -1.069628  _ ],
8,[-0.627706 0.069874 -0.828679  _ ],[-0.313944 0.125158 -0.191240  _ ],[-0.250447 0.152796 -0.181827  _ ],[-0.221440 0.179214 -0.130681  _ ],[-0.174084 0.177672 0.020885  _ ],[-0.084692 0.205878 0.096219  _ ],[-0.453922 0.239257 -0.284678  _ ],[-0.502832 0.124734 -0.423882  _ ],[-0.601460 0.074235 -0.750443  _ ],[-0.553973 0.059241 -0.757385  _ ],
9,[-0.682521 0.184802 -0.485652  _ ],[-0.279516 0.220335 0.077753  _ ],[-0.202961 0.219896 0.184973  _ ],[-0.186787 0.240407 0.160769  _ ],[-0.204730 0.251239 0.128136  _ ],[-0.178439 0.276540 0.250321  _ ],[-0.444821 0.304855 0.080715  _ ],[-0.530753 0.284394 -0.045778  _ ],[-0.545724 0.178174 -0.365844  _ ],[-0.532267 0.082857 -0.478738  _ ],
10,[-0.636295 0.299857 -0.017184  _ ],[-0.335824 0.304210 0.268729  _ ],[-0.258332 0.300636 0.413676  _ ],[-0.238776 0.314227 0.522342  _ ],[-0.161524 0.307406 0.515311  _ ],[-0.120893 0.330258 0.661661  _ ],[-0.463644 0.403598 0.170263  _ ],[-0.512372 0.368680 0.206455  _ ],[-0.534301 0.309834 0.209698  _ ],[-0.522316 0.245981 0.002984  _ ],
11,[-0.332681 0.343004 0.115251  _ ],[-0.197293 0.222669 0.543560  _ ],[-0.162466 0.219715 0.500172  _ ],[-0.139035 0.246873 0.583320  _ ],[-0.072676 0.240839 0.616458  _ ],[-0.135020 0.244073 0.604210  _ ],[-0.353570 0.253707 0.460749  _ ],[-0.350661 0.423129 0.247539  _ ],[-0.393991 0.357282 0.056216  _ ],[-0.532228 0.367002 0.295437  _ ],
12,[-0.675783 -0.176627 -0.462135  _ ],[-0.261887 -0.164753 -0.213511  _ ],[-0.219662 -0.189649 -0.222890  _ ],[-0.227973 -0.114980 -0.187976  _ ],[-0.203406 -0.130542 -0.206460  _ ],[-0.176392 -0.167002 -0.106973  _ ],[-0.491824 -0.092477 -0.217925  _ ],[-0.501118 -0.124590 -0.302083  _ ],[-0.507903 -0.176409 -0.368995  _ ],[-0.510284 -0.165403 -0.500268  _ ],
13,[-0.676561 -0.281569 -0.420685  _ ],[-0.347929 -0.273350 -0.243986  _ ],[-0.296692 -0.205813 -0.263781  _ ],[-0.261503 -0.265123 -0.239752  _ ],[-0.233907 -0.234002 -0.141295  _ ],[-0.200068 -0.214911 -0.128367  _ ],[-0.479066 -0.189066 -0.310440  _ ],[-0.534346 -0.186566 -0.318332  _ ],[-0.509855 -0.213074 -0.425314  _ ],[-0.544137 -0.283807 -0.483712  _ ],
14,[-0.703249 -0.309621 -0.422814  _ ],[-0.371026 -0.283614 -0.347811  _ ],[-0.275262 -0.318934 -0.336881  _ ],[-0.225275 -0.282564 -0.303683  _ ],[-0.216876 -0.300340 -0.281451  _ ],[-0.186512 -0.302750 -0.220231  _ ],[-0.444604 -0.304841 -0.251379  _ ],[-0.502199 -0.272365 -0.329822  _ ],[-0.512982 -0.281064 -0.473597  _ ],[-0.528616 -0.335326 -0.480091  _ ],
