,A,2,3,4,5,6,7,8,9,10,
15,[-0.610829 -0.367715 -0.588454  _ ],[-0.363051 -0.539170 -0.557595  _ ],[-0.213822 -0.510485 -0.545005  _ ],[-0.199273 -0.453062 -0.445311  _ ],[-0.227382 -0.421642 -0.384215  _ ],[-0.031619 -0.400730 -0.394368  _ ],[-0.514829 -0.525858 -0.202016  _ ],[-0.552885 -0.324486 -0.541441  _ ],[-0.598448 -0.470954 -0.590398  _ ],[-0.646397 -0.366962 -0.628447  _ ],
16,[-0.684036 -0.444738 -0.690608  _ ],[-0.268452 -0.540039 -0.555454  _ ],[-0.275318 -0.479954 -0.477881  _ ],[-0.156426 -0.489693 -0.491181  _ ],[-0.165358 -0.467805 -0.441517  _ ],[-0.207464 -0.483985 -0.403046  _ ],[-0.506773 -0.494291 -0.185457  _ ],[-0.578147 -0.585159 -0.399283  _ ],[-0.630407 -0.432424 -0.627399  _ ],[-0.680053 -0.385794 -0.662986  _ ],
17,[-0.484760 -0.670577 -0.616649  _ ],[-0.060544 -0.503960 -0.525434  _ ],[-0.160244 -0.558475 -0.438937  _ ],[-0.094360 -0.592481 -0.313608  _ ],[0.078739 -0.516694 -0.437760  _ ],[-0.003129 -0.563673 -0.230540  _ ],[-0.067384 -0.565151 -0.306095  _ ],[-0.592988 -0.505726 -0.595410  _ ],[-0.364448 -0.621571 -0.640094  _ ],[-0.422128 -0.658564 -0.647476  _ ],
18,[-0.063896 -0.585375 -0.349961  _ ],[0.057692 -0.694820 -0.332845  _ ],[0.180495 -0.630948 -0.505025  _ ],[0.185142 -0.589132 -0.311387  _ ],[0.183652 -0.556411 -0.468496  _ ],[0.297981 -0.665324 -0.379204  _ ],[0.484935 -0.607511 -0.431896  _ ],[0.114860 -0.688131 -0.303602  _ ],[-0.262423 -0.598854 -0.548898  _ ],[-0.230465 -0.617934 -0.471405  _ ],
19,[0.373766 -0.711184 -0.592713  _ ],[0.410962 -0.783543 -0.547819  _ ],[0.358482 -0.752694 -0.622826  _ ],[0.415093 -0.736434 -0.580743  _ ],[0.380380 -0.720508 -0.696802  _ ],[0.436505 -0.712460 -0.518386  _ ],[0.663546 -0.700705 -0.590800  _ ],[0.566056 -0.675163 -0.543520  _ ],[0.255142 -0.735579 -0.686604  _ ],[0.072140 -0.762344 -0.595192  _ ],
20,[0.681056 -0.750449 -0.739307  _ ],[0.643547 -0.845034 -0.850210  _ ],[0.716056 -0.752288 -0.695271  _ ],[0.736886 -0.789006 -0.741422  _ ],[0.761869 -0.758274 -0.794077  _ ],[0.741243 -0.764621 -0.683422  _ ],[0.690968 -0.784841 -0.701038  _ ],[0.768250 -0.822273 -0.800328  _ ],[0.793595 -0.842690 -0.813030  _ ],[0.616017 -0.866948 -0.815857  _ ],
21,[0.940118 -0.981868 0.000000  _ ],[0.832012 -0.974990 0.000000  _ ],[0.890811 -0.977607 0.000000  _ ],[0.893620 -0.980547 0.000000  _ ],[0.878808 -0.961470 0.000000  _ ],[0.883916 -0.961080 0.000000  _ ],[0.934422 -0.986588 0.000000  _ ],[0.934171 -0.989568 0.000000  _ ],[0.923585 -0.994176 0.000000  _ ],[0.962204 -1.000000 0.000000  _ ],
A-2,[-0.397460 0.204074 -0.275739  _ ],[-0.309544 0.207521 -0.006511  _ ],[-0.276013 0.215851 0.132996  _ ],[-0.039602 0.225434 0.101903  _ ],[-0.153846 0.207214 0.153578  _ ],[-0.077880 0.272349 0.153909  _ ],[-0.290537 0.281413 -0.068155  _ ],[-0.511173 0.239053 0.069389  _ ],[-0.366392 0.208097 -0.463131  _ ],[-0.517280 0.196714 -0.478020  _ ],
A-3,[-0.460552 0.172600 -0.429557  _ ],[-0.238577 0.164363 -0.006510  _ ],[-0.204140 0.201971 -0.021477  _ ],[-0.151154 0.219644 0.082605  _ ],[-0.222405 0.176289 0.103826  _ ],[-0.035903 0.204214 -0.090891  _ ],[-0.405789 0.252203 -0.182111  _ ],[-0.445700 0.251797 -0.071803  _ ],[-0.453930 0.220657 -0.479099  _ ],[-0.489002 0.138183 -0.689679  _ ],
A-4,[-0.490612 0.183742 -0.482454  _ ],[-0.268022 0.181717 -0.042075  _ ],[-0.238197 0.204553 -0.065581  _ ],[0.007806 0.185065 -0.035136  _ ],[-0.108451 0.198357 0.058339  _ ],[-0.058683 0.188090 0.079967  _ ],[-0.424768 0.255930 -0.061916  _ ],[-0.337076 0.240489 -0.209262  _ ],[-0.387674 0.224208 -0.382453  _ ],[-0.578940 0.172169 -0.538974  _ ],
A-5,[-0.283003 0.170195 -0.293484  _ ],[-0.313686 0.178878 -0.251262  _ ],[-0.426215 0.138417 0.057255  _ ],[-0.234900 0.155252 0.028550  _ ],[-0.109740 0.201593 0.084907  _ ],[-0.176840 0.215480 0.008489  _ ],[-0.452877 0.217159 -0.006471  _ ],[-0.399601 0.178405 0.013434  _ ],[-0.404478 0.188716 -0.428151  _ ],[-0.519340 0.147705 -0.301136  _ ],
A-6,[-0.320446 0.135283 -0.260124  _ ],[-0.062487 0.152296 -0.261269  _ ],[-0.029617 0.150382 -0.035413  _ ],[-0.106047 0.160975 -0.094748  _ ],[-0.078877 0.150200 0.031027  _ ],[-0.011806 0.209486 0.047883  _ ],[-0.027492 0.243646 0.110002  _ ],[-0.258918 0.202751 -0.082923  _ ],[-0.427717 0.174639 -0.489335  _ ],[-0.434376 0.148640 -0.605138  _ ],
A-7,[-0.147628 0.112754 -0.438365  _ ],[0.040035 0.168817 -0.103764  _ ],[0.033878 0.187218 -0.140323  _ ],[0.063618 0.179702 0.103680  _ ],[0.140989 0.214021 0.111576  _ ],[0.164762 0.240378 0.146792  _ ],[0.356446 0.208813 0.023894  _ ],[0.086606 0.232232 -0.091931  _ ],[-0.160248 0.173085 -0.065423  _ ],[-0.194249 0.120602 -0.308563  _ ],
A-8,[0.334772 0.115914 -0.093388  _ ],[0.178920 0.252538 0.179790  _ ],[0.240058 0.194473 0.190929  _ ],[0.500641 0.194620 0.244468  _ ],[0.427422 0.240956 0.240962  _ ],[0.438119 0.229815 0.299645  _ ],[0.672263 0.271837 0.449886  _ ],[0.651085 0.266159 0.027570  _ ],[0.255371 0.171877 0.107111  _ ],[0.030347 0.120282 -0.240480  _ ],
A-9,[0.587531 0.169317 -0.146272  _ ],[0.595879 0.234960 0.389377  _ ],[0.600877 0.256986 0.324938  _ ],[0.673685 0.217639 0.379002  _ ],[0.666487 0.263222 0.500467  _ ],[0.730981 0.272826 0.351036  _ ],[0.790169 0.290833 0.504430  _ ],[0.835875 0.282530 0.234736  _ ],[0.777643 0.253779 0.227995  _ ],[0.480657 0.246661 -0.068559  _ ],
A-10,[0.880164 0.169694 0.226190  _ ],[0.897567 0.198959 0.357255  _ ],[0.889100 0.247480 0.329931  _ ],[0.934095 0.185235 0.467071  _ ],[0.882010 0.219109 0.366809  _ ],[0.916085 0.195614 0.408218  _ ],[0.946173 0.231010 0.095629  _ ],[0.948615 0.264315 0.230610  _ ],[0.973007 0.292319 0.058767  _ ],[0.970983 0.333656 -0.046041  _ ],
A-A,[-0.228599 0.053249 -0.268212 0.389205],[-0.123370 0.047919 -0.126812 0.446386],[-0.108844 0.057336 -0.108814 0.471636],[-0.108628 0.073573 -0.033236 0.505001],[-0.076420 0.043439 0.090445 0.507060],[-0.034495 0.048067 0.153848 0.503896],[-0.232653 0.073178 0.045275 0.544201],[-0.093456 0.077365 -0.354409 0.485542],[-0.255005 0.038272 -0.126442 0.386953],[-0.437634 0.152252 -0.595540 0.407226],
2-2,[-0.204850 0.007346 -0.290114 0.104120],[-0.054951 0.044432 -0.255576 0.098009],[-0.045753 0.027940 -0.279749 0.105042],[-0.021787 0.044426 -0.356054 0.169942],[0.022906 0.056690 -0.174561 0.144221],[-0.056030 0.065284 0.008009 0.119595],[-0.141491 0.036376 -0.176433 0.129156],[-0.286031 0.027690 -0.517994 0.111834],[-0.305879 0.011274 -0.154805 0.093595],[-0.454522 0.080822 -1.025581 0.062624],
3-3,[-0.194421 0.089048 -0.480177 0.009311],[-0.141618 0.035859 -0.161804 0.087803],[-0.098257 0.029208 -0.062936 0.107101],[-0.036459 0.024072 -0.235625 0.160351],[-0.027081 0.022879 -0.190126 0.122009],[-0.093075 0.036384 -0.096746 0.134374],[-0.136747 0.036900 -0.302681 0.129825],[-0.232686 0.033292 -0.274535 0.083414],[-0.309065 0.013114 -0.328703 0.081528],[-0.546350 0.047402 -1.015514 0.065190],
4-4,[-0.227236 0.018379 -0.259217 0.057200],[-0.030508 0.036146 -0.017702 0.092368],[-0.139379 0.035861 0.024189 0.087489],[-0.067087 0.058367 -0.038295 0.120549],[-0.263003 0.166542 -0.143277 0.050295],[-0.013409 0.069414 0.011092 0.107651],[-0.196266 0.231572 -0.040948 0.045728],[-0.130902 0.143656 -0.174134 0.044942],[-0.192403 0.013934 -0.236113 0.066476],[-0.440075 0.042198 -0.459040 0.058089],
5-5,[-0.193244 0.330184 -0.027450 0.007270],[-0.078044 0.335242 0.073651 0.043568],[-0.158711 0.102321 0.502859 0.032041],[-0.137789 0.296286 0.150546 0.034849],[-0.078562 0.084806 0.459908 0.035070],[-0.221097 0.155942 0.576768 0.057379],[-0.243178 0.407407 0.083736 0.058256],[-0.187705 0.337544 0.065601 0.018056],[-0.208315 0.320188 0.110475 0.025132],[-0.529092 0.239364 -0.334362 0.037425],
6-6,[-0.191293 -0.047986 -0.251002 0.071245],[-0.180115 -0.137713 0.057938 0.088338],[-0.177754 -0.145871 -0.183347 0.069948],[-0.034374 -0.087944 -0.042982 0.111102],[-0.118977 -0.089736 0.000356 0.128254],[0.011450 -0.049336 0.086335 0.130152],[-0.153524 -0.047025 -0.133225 0.090468],[-0.263868 -0.112107 -0.140502 0.078185],[-0.205559 -0.031583 -0.147960 0.067873],[-0.502655 -0.186204 -0.323012 0.046142],
7-7,[-0.297119 -0.126800 -0.155434 0.073831],[-0.077577 -0.144793 -0.057856 0.079086],[-0.173437 -0.171279 -0.208348 0.078787],[-0.046020 -0.068826 -0.121163 0.100371],[-0.164666 -0.131652 -0.079614 0.104245],[-0.044360 -0.141567 0.049242 0.123380],[-0.221415 -0.133457 -0.177728 0.112727],[-0.190280 -0.155824 -0.312384 0.082604],[-0.244785 -0.196396 -0.079782 0.073268],[-0.505633 -0.296108 -0.559374 0.054685],
8-8,[-0.192731 -0.202268 -0.149482 0.079859],[-0.160044 -0.234094 -0.113404 0.107004],[-0.039636 -0.184392 -0.107015 0.128855],[-0.092525 -0.286217 0.049702 0.158969],[-0.049576 -0.275002 -0.332839 0.156484],[-0.038765 -0.164064 -0.041816 0.217617],[-0.204135 -0.205548 -0.091802 0.251459],[-0.197191 -0.214183 -0.195426 0.147999],[-0.251846 -0.191420 -0.176790 0.064030],[-0.468162 -0.358740 -0.366568 0.048926],
9-9,[0.000180 -0.200046 -0.012445 0.161463],[-0.005375 -0.273865 -0.294147 0.192347],[0.004173 -0.241055 -0.135327 0.218639],[0.073333 -0.248424 -0.249919 0.266038],[0.042935 -0.270073 -0.166896 0.240665],[0.105925 -0.196986 -0.145590 0.237007],[0.107927 -0.283960 -0.123018 0.281892],[-0.024266 -0.281503 -0.193924 0.272816],[-0.051664 -0.251014 -0.263445 0.162220],[-0.108789 -0.612517 -0.394252 0.080750],
10-10,[0.625404 -0.882025 -0.777248 0.246846],[0.695958 -0.899402 -0.736210 0.328917],[0.605631 -0.881481 -0.697711 0.278900],[0.657845 -0.846650 -0.743857 0.242020],[0.669362 -0.809179 -0.815093 0.300070],[0.699084 -0.866850 -0.733670 0.390419],[0.778211 -0.840198 -0.782402 0.311222],[0.824490 -0.831050 -0.744646 0.285307],[0.746977 -0.833171 -0.688195 0.291810],[0.562663 -0.828329 -0.773792 0.237081],
