,A,2,3,4,5,6,7,8,9,10,
5,4037,5456,5631,5976,5969,6018,5803,5771,5912,21666,
6,4052,5441,5629,5407,6025,5729,5572,5645,5937,21715,
7,8227,11257,11413,11581,11607,11552,11657,11775,11700,43899,
8,8406,11851,11958,12312,11991,11907,12255,12344,12228,45329,
9,13149,18634,10017,18442,18829,18343,18353,18537,18974,69518,
10,13657,19227,19594,19747,20063,19362,19585,19282,19271,73071,
11,3624,5225,4536,4198,4286,3951,5040,5080,5444,20233,
12,33168,41710,40389,43816,43416,42654,44618,45797,48320,179938,
13,35750,41770,12351,39689,43043,20663,46762,48727,52132,194195,
14,33038,9294,23598,24869,36556,29167,35196,42747,48615,183437,
15,33983,44942,39627,39940,37391,37792,47702,50005,50093,192993,
16,34210,38268,38317,33606,33590,32151,42534,44198,50106,180131,
17,14545,42730,39548,34781,34166,34625,42198,45329,38829,191295,
18,30610,35274,31925,29441,28444,28413,36043,36453,44694,167526,
19,29867,35088,28863,24658,24793,24607,35007,37570,41953,168275,
20,13630,8036,5369,3035,3164,3085,9071,10942,20064,76581,
21,10727,8527,5904,3547,3464,3461,9931,11742,17040,64856,
A-2,3879,5544,5863,5767,5486,5726,5959,5849,6034,21881,
A-3,4084,6172,6009,5748,5944,5725,6268,6088,6240,23212,
A-4,4303,6459,6106,5903,6311,5461,6466,6428,6713,24879,
A-5,4513,7125,7154,7384,6246,6012,7220,7143,7301,27176,
A-6,5010,7754,6727,7587,6971,5773,8065,7731,7823,29384,
A-7,5675,8362,8745,7916,7233,6534,8412,8668,8870,32666,
A-8,6122,8937,9012,8072,7125,6754,9135,8646,9467,34593,
A-9,6526,9315,8484,7147,6327,5807,9173,9359,9545,38871,
A-10,3736,4163,4227,3296,1767,1007,4132,4084,5998,23982,
A-A,3280,5509,5700,5645,2420,2338,5593,5638,5760,20155,
2-2,3704,4894,5497,5875,5752,5681,5520,5553,5500,20626,
3-3,3852,5513,4933,5893,5861,5636,5354,5415,5551,20413,
4-4,3655,2410,2295,2175,4941,2461,2425,2465,5448,20283,
5-5,1632,2482,2430,2305,2087,2372,2375,2452,2337,8793,
6-6,3723,5679,5599,5714,5685,5026,5738,5547,5141,20321,
7-7,3807,5619,5683,5544,5463,5616,4944,5467,5464,20487,
8-8,3675,5773,5689,5859,5536,5661,5395,4723,5557,20485,
9-9,3848,5387,2441,2441,2404,2375,2363,5176,4794,20296,
10-10,28441,41293,41139,41108,41470,41240,41437,40904,40844,146606,
