,A,2,3,4,5,6,7,8,9,10,
5,[115 1183 116 0],[159 1653 137 0],[146 1690 159 0],[182 1849 135 0],[169 1677 170 0],[152 1797 149 0],[166 1747 174 0],[146 1703 142 0],[152 1755 175 0],[542 6390 585 0],
6,[101 1177 98 0],[152 1633 152 0],[165 1644 177 0],[144 1620 132 0],[171 1748 161 0],[159 1651 175 0],[147 1635 180 0],[157 1636 164 0],[178 1751 170 0],[532 6404 595 0],
7,[214 2411 230 0],[277 3418 336 0],[278 3443 327 0],[275 3324 306 0],[290 3356 299 0],[332 3519 305 0],[324 3461 318 0],[317 3284 310 0],[318 3493 315 0],[1195 12773 1121 0],
8,[216 2543 254 0],[285 3502 330 0],[285 3562 324 0],[315 3529 326 0],[315 3416 360 0],[294 319 3520 0],[333 3651 344 0],[314 3626 318 0],[323 3589 314 0],[1194 13316 1219 0],
9,[316 3887 330 0],[511 5555 553 0],[476 4938 973 0],[479 451 5464 0],[479 487 5609 0],[487 490 5422 0],[509 919 4942 0],[452 5425 482 0],[477 5549 455 0],[1822 20556 1869 0],
10,[349 3991 451 0],[538 539 5832 0],[491 521 5921 0],[481 489 5741 0],[545 511 5973 0],[480 458 5673 0],[510 461 5790 0],[535 500 5743 0],[515 4840 1481 0],[1898 21665 1917 0],
11,[62 48 1254 0],[97 93 1819 0],[89 82 1658 0],[62 84 1317 0],[66 56 1492 0],[79 75 1131 0],[67 62 1333 0],[101 1635 84 0],[87 1753 100 0],[291 6595 378 0],
12,[852 9809 816 0],[1241 10963 3429 0],[2594 8056 5373 0],[1495 1156 12566 0],[1580 1221 12329 0],[1274 1199 12106 0],[1277 12538 1834 0],[1243 12777 1908 0],[1220 14306 1228 0],[4599 53762 4674 0],
13,[888 10655 871 0],[7491 2175 7906 0],[7488 2643 6820 0],[3988 1223 10318 0],[9358 1256 4829 0],[4868 1161 8595 0],[1307 9168 6514 0],[1332 14719 1467 0],[1356 15434 1382 0],[4754 58603 4767 0],
14,[1012 9511 1396 0],[7057 3181 5121 0],[7520 1145 6343 0],[5600 1047 6191 0],[10372 1071 1976 0],[7077 1072 4081 0],[1155 1635 12628 0],[1101 9711 5083 0],[1239 13817 1910 0],[4362 55730 4363 0],
15,[1054 7924 3750 0],[9677 1223 4902 0],[12159 1120 1992 0],[11007 1136 1757 0],[10363 1112 1898 0],[8944 1105 2818 0],[1164 1121 13181 0],[1202 1962 13799 0],[1380 14053 2730 0],[4621 59551 5090 0],
16,[1206 3021 7582 0],[9844 1047 3302 0],[11044 1019 1736 0],[9458 983 1713 0],[9584 1014 1003 0],[7862 928 2219 0],[1043 997 11802 0],[1158 1116 13236 0],[1798 1665 14122 0],[4426 37202 24908 0],
17,[3135 1303 7795 0],[12141 1024 1064 0],[11735 1033 987 0],[10503 1073 1022 0],[9898 954 967 0],[9617 1028 1016 0],[11646 1081 1016 0],[3026 1076 11467 0],[9269 1569 6953 0],[60712 4245 4855 0],
18,[9478 665 713 0],[9363 856 895 0],[9868 880 949 0],[8314 877 947 0],[7911 853 892 0],[7317 878 868 0],[9955 915 927 0],[10783 900 922 0],[13354 1039 991 0],[54566 3814 3810 0],
19,[9131 674 702 0],[9734 894 876 0],[8700 873 910 0],[6796 842 882 0],[6808 839 819 0],[6759 845 849 0],[8335 899 922 0],[10892 897 937 0],[12838 945 911 0],[54145 3710 3776 0],
20,[4284 269 261 0],[1445 246 240 0],[1054 252 256 0],[444 241 221 0],[603 234 224 0],[426 245 225 0],[2106 272 258 0],[3126 263 304 0],[6225 306 316 0],[26566 1373 1430 0],
21,[3265 295 0 0],[1462 338 0 0],[1133 345 0 0],[507 318 0 0],[508 318 0 0],[485 313 0 0],[1981 361 0 0],[3535 394 0 0],[4921 422 0 0],[22007 1844 0 0],
A-2,[109 1096 105 0],[140 1578 235 0],[168 1811 165 0],[149 805 982 0],[144 136 1678 0],[161 163 1660 0],[163 1860 171 0],[174 1773 155 0],[157 1695 147 0],[599 6641 600 0],
A-3,[107 1162 101 0],[173 1854 170 0],[141 1788 189 0],[163 1408 490 0],[179 1577 261 0],[156 151 1644 0],[161 1866 181 0],[143 1856 170 0],[196 1820 162 0],[614 6974 636 0],
A-4,[106 1306 107 0],[174 2047 201 0],[156 1922 170 0],[159 1270 449 0],[160 1760 158 0],[152 140 1668 0],[149 1779 432 0],[170 1854 148 0],[154 1916 169 0],[609 7467 606 0],
A-5,[125 1382 106 0],[183 2136 201 0],[181 2151 182 0],[165 1510 577 0],[162 181 1873 0],[173 166 1669 0],[192 2162 189 0],[192 2249 189 0],[214 2166 180 0],[700 8112 673 0],
