,A,2,3,4,5,6,7,8,9,10,
5,1149,1663,1535,1741,1728,1752,1650,1815,1688,6281,
6,1168,1491,1614,1521,1829,1680,1652,1651,1630,6446,
7,2337,3329,3249,3153,3410,3425,3375,3360,3261,12845,
8,2498,3409,3327,3506,3537,3482,3525,3607,3545,12980,
9,3832,5290,5326,5304,5365,5389,5144,5298,5374,20262,
10,3644,5740,5633,5592,5861,5463,5463,5719,5630,19701,
11,1202,1278,1225,1241,1080,1059,1403,1595,1642,6442,
12,2558,6070,3928,3592,9798,12054,8054,3070,8859,51883,
13,5789,7304,6814,7795,3868,7046,2316,6190,7959,55343,
14,4002,6320,4860,2180,5940,6180,8987,7753,6289,46413,
15,3866,5265,5477,5641,3904,6483,8893,3864,4589,40077,
16,4843,5918,2054,6304,7065,3815,8711,8119,7030,33170,
17,4154,10132,9956,9799,9585,9694,10088,6539,6222,40930,
18,8145,9041,8625,8537,7100,7382,9452,10177,2606,48230,
19,7810,7430,7210,7484,6813,6562,8751,9542,10120,46417,
20,3020,1360,996,882,636,567,1330,1978,2703,22048,
21,2339,1452,1085,915,662,618,1381,2031,2993,16474,
A-2,1128,1601,1581,1620,1656,1757,1801,1705,1738,6552,
A-3,1119,1829,1488,1443,1573,1838,1712,1892,1715,6876,
A-4,1214,1771,1763,1642,1617,1845,1884,1837,1924,7323,
A-5,1369,2076,1919,1958,1544,2065,2128,2168,2179,7917,
A-6,1587,2420,2243,1925,2032,2019,2454,2392,2396,8800,
A-7,1731,2723,2418,2379,2030,2293,2632,2065,2670,9852,
A-8,1807,2806,2630,2399,1951,2082,2848,2824,2947,10647,
A-9,1996,2343,2258,2174,1790,1985,2749,2875,2875,11095,
A-10,1079,1217,729,604,386,815,1212,1287,1489,6869,
A-A,915,1567,666,756,684,1499,1684,1658,1769,6386,
2-2,1140,1446,1645,1680,1699,1780,1782,1700,1547,6000,
3-3,481,1688,612,1707,1682,1647,718,1652,665,5999,
4-4,520,694,693,597,1678,664,741,744,671,5950,
5-5,472,747,711,693,611,692,728,699,637,2476,
6-6,1197,1787,1592,429,1388,1391,1469,1612,1659,6187,
7-7,1157,1601,1626,1676,1558,1659,1501,1706,1651,6020,
8-8,1130,1697,1811,1732,1657,1666,1733,1527,1455,6114,
9-9,1144,702,707,1610,637,745,662,693,1379,6191,
10-10,8323,11900,12011,11860,11957,12045,11855,11865,11895,42304,
