,A,2,3,4,5,6,7,8,9,10,
5,[-0.011143 0.000273 -0.023204  _ ],[-0.005067 0.003535 -0.018931  _ ],[-0.006090 0.003689 -0.006840  _ ],[-0.005941 0.004455 -0.009186  _ ],[-0.008739 0.005578 -0.009145  _ ],[-0.004449 0.007523 -0.007947  _ ],[-0.013176 0.003471 -0.019236  _ ],[-0.008317 0.003076 -0.024652  _ ],[-0.012883 0.001282 -0.032537  _ ],[-0.042462 0.010623 -0.101742  _ ],
6,[-0.012622 0.000315 -0.022913  _ ],[-0.004334 0.003220 -0.008312  _ ],[-0.006968 0.004485 -0.014204  _ ],[-0.007417 0.004142 -0.010112  _ ],[-0.002235 0.007047 -0.008576  _ ],[-0.006380 0.007158 -0.007987  _ ],[-0.010384 0.003363 -0.014139  _ ],[-0.011279 0.002865 -0.022842  _ ],[-0.015981 0.001142 -0.025491  _ ],[-0.046816 0.010127 -0.084479  _ ],
7,[-0.020799 0.000490 -0.041199  _ ],[-0.011985 0.006465 -0.021988  _ ],[-0.013445 0.007615 -0.004035  _ ],[-0.012427 0.008867 -0.014639  _ ],[-0.005019 0.011134 -0.010332  _ ],[-0.008338 0.012928 -0.008808  _ ],[-0.020041 0.007605 -0.031398  _ ],[-0.022871 0.005378 -0.050667  _ ],[-0.024390 0.002270 -0.040636  _ ],[-0.095283 0.016015 -0.149094  _ ],
8,[-0.018464 0.001186 -0.031260  _ ],[-0.013000 0.016051 -0.011484  _ ],[-0.011588 0.016465 -0.001810  _ ],[-0.009391 0.018996 -0.013207  _ ],[-0.007085 0.000613 0.018329  _ ],[-0.009009 0.000604 0.059241  _ ],[-0.026294 0.036468 -0.007404  _ ],[-0.027183 0.014680 -0.021949  _ ],[-0.031965 0.003781 -0.041248  _ ],[-0.096517 0.014405 -0.148425  _ ],
9,[-0.034898 0.019530 -0.016341  _ ],[-0.014771 0.000862 0.034178  _ ],[-0.014887 0.001055 0.084148  _ ],[-0.012397 0.001220 0.117516  _ ],[-0.004965 0.001343 0.147826  _ ],[-0.007883 0.001698 0.161270  _ ],[-0.029760 0.069564 -0.002387  _ ],[-0.035705 0.063380 0.003316  _ ],[-0.043340 0.033579 -0.015176  _ ],[-0.141236 0.050938 -0.127447  _ ],
10,[-0.029530 0.026069 -0.000758  _ ],[-0.025475 0.000734 0.210318  _ ],[-0.014118 0.000847 0.258927  _ ],[-0.011960 0.000829 0.238748  _ ],[-0.011973 0.000901 0.297390  _ ],[-0.012773 0.001023 0.330404  _ ],[-0.033633 0.001449 0.223854  _ ],[-0.044969 0.001208 0.160589  _ ],[-0.040836 0.001023 0.085614  _ ],[-0.132854 0.178595 0.000268  _ ],
11,[-0.005519 0.011977 -0.002385  _ ],[-0.004035 0.000224 0.088806  _ ],[-0.001941 0.000131 0.096035  _ ],[-0.001047 0.000317 0.103090  _ ],[-0.001044 0.000255 0.104005  _ ],[-0.002544 0.000208 0.091079  _ ],[-0.005664 0.001179 0.092077  _ ],[-0.006109 0.000331 0.078053  _ ],[-0.006411 0.018242 0.002099  _ ],[-0.025816 0.002997 0.107657  _ ],
12,[-0.179067 -0.179067 -0.178968  _ ],[-0.139170 -0.139104 -0.139041  _ ],[-0.103993 -0.104437 -0.104822  _ ],[-0.087288 -0.088594 -0.088490  _ ],[-0.066697 -0.067014 -0.059513  _ ],[-0.032826 -0.050604 -0.028211  _ ],[-0.144838 -0.145147 -0.141444  _ ],[-0.185985 -0.186187 -0.187109  _ ],[-0.204342 -0.204133 -0.204803  _ ],[-0.286476 -0.193636 -0.251496  _ ],
13,[-0.205549 -0.205121 -0.205343  _ ],[-0.161960 -0.161879 -0.161604  _ ],[-0.132433 -0.132414 -0.126916  _ ],[-0.109729 -0.109725 -0.109396  _ ],[-0.081444 -0.081932 -0.082371  _ ],[-0.094281 -0.094085 -0.094025  _ ],[-0.138291 -0.138474 -0.139028  _ ],[-0.211749 -0.210944 -0.211358  _ ],[-0.230900 -0.230305 -0.231821  _ ],[-0.309030 -0.267732 -0.310186  _ ],
14,[-0.213236 -0.213180 -0.213003  _ ],[-0.157435 -0.158559 -0.156345  _ ],[-0.131150 -0.132808 -0.132735  _ ],[-0.124629 -0.124461 -0.124518  _ ],[-0.099656 -0.100546 -0.100675  _ ],[-0.088520 -0.088468 -0.088009  _ ],[-0.149590 -0.148866 -0.144462  _ ],[-0.194207 -0.193512 -0.189569  _ ],[-0.234911 -0.234760 -0.232245  _ ],[-0.371712 -0.353102 -0.371677  _ ],
15,[-0.225649 -0.225301 -0.226189  _ ],[-0.166391 -0.166575 -0.166828  _ ],[-0.158479 -0.158336 -0.156483  _ ],[-0.127443 -0.127405 -0.127268  _ ],[-0.108922 -0.108949 -0.107042  _ ],[-0.102219 -0.102916 -0.103065  _ ],[-0.174647 -0.174457 -0.168524  _ ],[-0.216049 -0.215560 -0.215827  _ ],[-0.258293 -0.258424 -0.258546  _ ],[-0.435005 -0.416282 -0.435070  _ ],
