,A,2,3,4,5,6,7,8,9,10,
5,[-0.213186 0.070436 -0.444560  _ ],[-0.155954 0.107350 -0.190174  _ ],[-0.083114 0.127757 -0.188443  _ ],[-0.075304 0.135862 -0.128547  _ ],[-0.049701 0.141948 -0.170304  _ ],[-0.068015 0.168691 -0.151422  _ ],[-0.204755 0.137638 -0.433327  _ ],[-0.226100 0.098840 -0.409353  _ ],[-0.237604 0.077253 -0.460481  _ ],[-0.460351 0.072287 -0.880251  _ ],
6,[-0.194623 0.061221 -0.419364  _ ],[-0.137722 0.109417 -0.228579  _ ],[-0.109418 0.117663 -0.181991  _ ],[-0.081072 0.122186 -0.153943  _ ],[-0.088213 0.136789 -0.104237  _ ],[-0.041149 0.160605 -0.128577  _ ],[-0.201644 0.123791 -0.388410  _ ],[-0.194930 0.093691 -0.426664  _ ],[-0.191459 0.070255 -0.473051  _ ],[-0.465006 0.067855 -0.878982  _ ],
7,[-0.332548 0.055785 -0.628398  _ ],[-0.195770 0.093162 -0.302435  _ ],[-0.194787 0.100041 -0.174747  _ ],[-0.110599 0.108021 -0.136756  _ ],[-0.107508 0.127992 -0.161222  _ ],[-0.115533 0.166755 -0.082499  _ ],[-0.354760 0.125717 -0.467060  _ ],[-0.314231 0.072929 -0.543443  _ ],[-0.375995 0.063940 -0.682964  _ ],[-0.526481 0.059956 -0.974603  _ ],
8,[-0.365859 0.048076 -0.405136  _ ],[-0.222061 0.125689 -0.215050  _ ],[-0.165389 0.138217 -0.055994  _ ],[-0.164258 0.164501 -0.024508  _ ],[-0.101560 0.193343 0.030838  _ ],[-0.093848 0.225371 0.106088  _ ],[-0.333657 0.237641 -0.177495  _ ],[-0.327144 0.113086 -0.316308  _ ],[-0.380877 0.062653 -0.463290  _ ],[-0.539832 0.057702 -0.724243  _ ],
9,[-0.472577 0.150726 -0.290514  _ ],[-0.224451 0.211062 0.082799  _ ],[-0.172568 0.227989 0.098940  _ ],[-0.170421 0.230451 0.137414  _ ],[-0.112090 0.135464 0.285504  _ ],[-0.145947 0.159384 0.363705  _ ],[-0.338282 0.317426 0.129960  _ ],[-0.432180 0.284732 -0.028228  _ ],[-0.441015 0.160692 -0.216437  _ ],[-0.545251 0.088643 -0.542061  _ ],
10,[-0.478488 0.304902 0.010383  _ ],[-0.206183 0.140567 0.389803  _ ],[-0.215762 0.140615 0.422196  _ ],[-0.178248 0.145302 0.464353  _ ],[-0.096007 0.161403 0.542090  _ ],[-0.167189 0.150968 0.553732  _ ],[-0.377469 0.178851 0.463512  _ ],[-0.423053 0.183947 0.244919  _ ],[-0.443035 0.326853 0.154777  _ ],[-0.533605 0.239356 -0.048897  _ ],
11,[-0.137070 0.035089 0.146148  _ ],[-0.082523 0.049343 0.505567  _ ],[-0.099388 0.046230 0.545750  _ ],[-0.025063 0.053957 0.603665  _ ],[-0.055354 0.052751 0.685281  _ ],[-0.045725 0.049947 0.697229  _ ],[-0.115042 0.061602 0.448011  _ ],[-0.129114 0.056392 0.320477  _ ],[-0.135365 0.067321 0.226946  _ ],[-0.328964 0.337492 0.123219  _ ],
12,[-0.635009 -0.183862 -0.482894  _ ],[-0.302396 -0.132313 -0.257072  _ ],[-0.246988 -0.160489 -0.222392  _ ],[-0.205687 -0.149550 -0.196879  _ ],[-0.196826 -0.156259 -0.191884  _ ],[-0.164050 -0.156995 -0.021061  _ ],[-0.450866 -0.104599 -0.262320  _ ],[-0.514622 -0.147476 -0.329263  _ ],[-0.541955 -0.163003 -0.492958  _ ],[-0.532938 -0.179215 -0.429545  _ ],
13,[-0.627991 -0.223669 -0.489394  _ ],[-0.292966 -0.227172 -0.273830  _ ],[-0.277867 -0.237526 -0.272687  _ ],[-0.242620 -0.254166 -0.180185  _ ],[-0.147400 -0.257319 -0.236844  _ ],[-0.192404 -0.236169 -0.076974  _ ],[-0.479546 -0.144308 -0.234788  _ ],[-0.508016 -0.206785 -0.353557  _ ],[-0.560527 -0.222694 -0.388600  _ ],[-0.539949 -0.259671 -0.500461  _ ],
14,[-0.619410 -0.327094 -0.411158  _ ],[-0.263166 -0.364928 -0.353405  _ ],[-0.314407 -0.328553 -0.265668  _ ],[-0.151763 -0.348187 -0.256591  _ ],[-0.147332 -0.329375 -0.224476  _ ],[-0.180457 -0.334194 -0.216100  _ ],[-0.456816 -0.308913 -0.231806  _ ],[-0.492099 -0.282988 -0.315491  _ ],[-0.528081 -0.322918 -0.437647  _ ],[-0.530020 -0.351037 -0.468536  _ ],
