,A,2,3,4,5,6,7,8,9,10,
5,6385,8481,8759,9137,9188,9168,8980,9129,9048,31537,
6,6195,8254,8900,8180,8734,8943,8645,8646,8940,32481,
7,12673,17125,17472,17234,17405,18240,17885,17751,18123,65017,
8,13063,18467,18398,18805,18580,18501,18749,18941,18744,68379,
9,19835,28090,27972,27490,24929,24371,27854,28765,28970,105241,
10,20902,25860,19691,21650,30824,30250,28264,29696,30653,111043,
11,5845,3635,8510,8377,8289,8550,6510,7894,8322,29926,
12,51030,69788,68054,63899,48885,29508,71269,72791,74003,271413,
13,55484,69948,50730,46454,21151,20282,73921,78866,80266,295173,
14,52580,50131,58723,61353,62203,53097,22498,66145,75469,283418,
15,53299,68556,67085,70500,65083,64355,77727,50296,75045,297655,
16,47390,12492,62298,64042,60325,55043,69665,73477,54812,243572,
17,20069,71974,66890,66112,62070,57800,69512,66748,69025,298538,
18,47976,62572,57099,56859,52471,48123,60479,65195,70388,272424,
19,47096,59093,54527,53609,49373,46989,58692,64627,66409,272920,
20,22274,23114,16341,15766,7911,6404,24984,28615,33194,131792,
21,18618,17560,12496,11523,8468,7003,19080,23160,27555,113715,
A-2,5864,8650,9229,9185,8983,8595,9063,9003,9192,32433,
A-3,6187,9743,9190,9704,9672,9578,9652,9560,9653,35195,
A-4,6600,9865,9696,9470,9742,9974,10039,9727,10323,38294,
A-5,7077,10933,11050,11043,10534,10634,10946,11151,10900,40478,
A-6,7940,12227,12152,12192,11121,3386,12363,12125,12095,45609,
A-7,8395,12235,11666,12003,11158,2875,13096,13334,13687,49985,
A-8,9238,14776,13673,14634,14296,10157,13997,14248,14011,53936,
A-9,9813,15372,15104,15460,14907,13743,13993,15393,14706,60009,
A-10,5860,8999,8331,8413,7211,5896,8093,8933,9248,37338,
A-A,5153,8783,8853,8831,9008,8790,8516,8288,8697,31560,
2-2,5878,7567,8930,9032,8769,8521,8810,8377,8621,11127,
3-3,5969,8485,7672,8443,8531,8886,8010,8361,8283,14130,
4-4,5878,3768,3718,3285,3630,2449,3619,3617,8175,4664,
5-5,2545,3660,640,3545,3207,3755,3534,3727,3530,13434,
6-6,5668,8785,8762,8229,8745,7292,8302,8364,8410,31068,
7-7,5624,8518,8738,8765,9005,8619,7358,7939,8430,31389,
8-8,6025,9043,8641,8852,8352,9024,8271,7450,8504,31840,
9-9,6076,8364,8618,8650,8950,8720,3801,8543,7431,31461,
10-10,44225,63263,63292,63409,63285,62972,63407,63257,62991,224522,
