,A,2,3,4,5,6,7,8,9,10,
5,[-0.777639 0.066474 -1.545252  _ ],[-0.551705 0.135637 -0.427979  _ ],[-0.418769 0.062172 -0.477562  _ ],[-0.374266 0.162488 -0.063814  _ ],[-0.088491 0.176381 -0.569245  _ ],[-0.174533 0.203896 -0.659186  _ ],[-0.530417 0.180244 -1.247951  _ ],[-0.419909 0.179412 -1.213761  _ ],[-0.350397 0.114322 -1.009493  _ ],[-0.923688 0.035368 -0.256135  _ ],
6,[-0.702831 0.099330 -1.563318  _ ],[-0.366585 0.204623 -0.894904  _ ],[-0.405525 0.084002 -0.222168  _ ],[-0.112620 0.093388 -0.248355  _ ],[-0.318882 0.089493 -0.811436  _ ],[-0.299205 0.079385 -0.456295  _ ],[-0.444454 0.128257 -1.352840  _ ],[-0.654676 0.096085 -1.583860  _ ],[-0.356976 0.057567 -1.285595  _ ],[-0.490782 0.046182 -1.272287  _ ],
7,[-0.816788 0.114961 -1.391142  _ ],[-0.162762 0.126932 -0.148167  _ ],[-0.067249 0.079530 -0.518255  _ ],[-0.041222 0.163126 -0.929514  _ ],[-0.108939 0.091952 -0.897694  _ ],[-0.162712 0.066408 -0.186075  _ ],[-0.489970 0.160484 -1.258878  _ ],[-0.245804 0.086391 -1.519848  _ ],[-0.323449 0.057615 -1.065474  _ ],[-0.576844 0.052927 -1.414276  _ ],
8,[-0.560011 0.051047 -0.679217  _ ],[-0.100609 0.119385 -0.300388  _ ],[-0.175464 0.132877 0.007227  _ ],[-0.034911 0.082536 -0.643986  _ ],[0.052764 0.106893 -0.300055  _ ],[-0.287162 0.211419 -0.620963  _ ],[-0.740302 0.326532 -0.167906  _ ],[-0.723217 0.101570 -0.975011  _ ],[-0.285112 0.100063 -0.656282  _ ],[-0.602654 0.111918 -0.700613  _ ],
9,[-0.396085 0.249006 -0.365324  _ ],[0.088229 0.105589 0.546560  _ ],[0.008623 0.238094 0.028979  _ ],[-0.147650 0.311661 -0.230312  _ ],[-0.610904 0.259102 -1.276302  _ ],[-0.536147 0.246100 -0.013045  _ ],[-0.357753 0.258483 0.033993  _ ],[-0.494365 0.172257 -0.162942  _ ],[-0.746324 0.188769 -1.061124  _ ],[-0.660309 0.221999 -0.804439  _ ],
10,[-0.605247 0.332981 -0.231311  _ ],[-0.307974 0.377209 -0.219066  _ ],[-0.631625 0.314504 -0.455942  _ ],[-0.199731 0.329037 0.097649  _ ],[-0.169878 0.337181 -0.408298  _ ],[0.047662 0.231206 0.068216  _ ],[-0.541435 0.351444 -0.016749  _ ],[-0.279263 0.312681 0.016818  _ ],[-0.541118 0.308319 -0.129412  _ ],[-0.374077 0.288202 -0.066252  _ ],
11,[-0.580674 0.441887 0.201517  _ ],[-0.486942 0.285744 0.215031  _ ],[-0.083180 0.284363 0.058348  _ ],[-0.363158 0.544665 -0.444487  _ ],[-0.512060 0.371719 0.103849  _ ],[-0.333987 0.358552 0.119358  _ ],[-0.561223 0.475941 -0.106442  _ ],[-0.761411 0.518977 0.122166  _ ],[-0.768922 0.267953 -0.647218  _ ],[-0.586687 0.327651 0.019124  _ ],
12,[-0.736348 -0.150997 -1.042332  _ ],[-0.540914 -0.062191 -0.745651  _ ],[-0.370892 -0.440441 -0.800067  _ ],[-0.518366 0.045946 -0.329165  _ ],[-0.585032 -0.134283 -0.643736  _ ],[-0.405734 -0.204855 -0.652391  _ ],[-0.522298 -0.283087 -0.773392  _ ],[-0.741428 -0.443740 -0.821834  _ ],[-0.719516 -0.043794 -0.985118  _ ],[-0.674531 -0.075098 -0.653231  _ ],
13,[-0.951902 -0.390485 -0.635956  _ ],[-0.592796 -0.305995 -0.703903  _ ],[-0.459310 -0.424432 -0.693350  _ ],[-0.060216 -0.539195 -0.664212  _ ],[-0.627441 -0.209309 -0.602089  _ ],[-0.417111 -0.595100 -1.286829  _ ],[-0.438589 -0.129523 -0.493908  _ ],[-0.785340 -0.203247 -0.714106  _ ],[-0.681582 0.229422 -0.903886  _ ],[-0.657027 -0.370934 -1.143820  _ ],
14,[-0.765197 -0.171722 -0.737222  _ ],[-0.755527 -0.378479 -1.130108  _ ],[-0.053011 -0.593119 -0.621825  _ ],[-0.329017 -0.502920 -0.393350  _ ],[-0.408091 -0.715007 -0.709754  _ ],[-0.645985 -0.570854 0.196740  _ ],[-0.725083 -0.400223 -0.633165  _ ],[-0.666356 -0.511643 -0.757374  _ ],[-0.906342 -0.250627 -0.878061  _ ],[-0.726925 -0.480822 -0.917774  _ ],
15,[-0.834283 -0.505700 -0.743386  _ ],[-0.766043 -0.277297 -0.778220  _ ],[-0.823031 -0.395403 -0.975718  _ ],[-0.343446 -0.733585 -0.887044  _ ],[0.091985 -0.640414 -0.711340  _ ],[-0.775653 -0.357693 -0.883390  _ ],[-0.781718 -0.646670 -0.807409  _ ],[-0.923718 -0.392305 -0.422226  _ ],[-0.794316 -0.439286 -1.014081  _ ],[-0.737435 -0.069932 -0.951846  _ ],
16,[-0.729370 -0.645753 -0.887594  _ ],[-0.504652 -0.323329 -0.897458  _ ],[-0.253450 -0.662600 -0.839491  _ ],[-0.701271 -0.495762 -0.852613  _ ],[-0.085119 -0.852741 -1.105018  _ ],[-0.439437 -0.681458 -0.793890  _ ],[-0.800647 -0.480545 -0.996708  _ ],[-0.733150 -0.452995 -0.986526  _ ],[-0.862501 -0.455260 -0.964686  _ ],[-0.741277 -0.812363 -0.303702  _ ],
17,[-0.541691 -0.630243 -0.825359  _ ],[-0.354249 -0.727989 -0.833862  _ ],[0.095379 -0.653632 -0.812833  _ ],[-0.226179 -0.592444 -0.697446  _ ],[-0.172696 -0.477328 -0.627321  _ ],[0.216945 -0.749253 -0.962613  _ ],[0.185577 -0.502159 -0.644567  _ ],[-0.562217 -0.880557 0.025927  _ ],[0.080660 -0.868540 -0.930177  _ ],[-0.793839 -0.852841 -0.486392  _ ],
18,[-0.113217 -0.662042 -0.641838  _ ],[0.050848 -0.727469 -0.592417  _ ],[0.174602 -0.866382 -0.602071  _ ],[-0.067785 -0.672712 -0.487794  _ ],[0.203688 -0.704172 -0.873579  _ ],[0.139093 -0.548426 -0.529368  _ ],[0.476734 -0.775637 -0.503520  _ ],[0.112823 -0.503010 -0.754752  _ ],[0.458833 -0.805590 -0.642698  _ ],[0.133209 -0.600405 -0.484277  _ ],
19,[0.278881 -0.777932 -0.650821  _ ],[0.639694 -0.835406 -0.874562  _ ],[0.281892 -0.837307 -0.456103  _ ],[0.308648 -0.765676 -0.634711  _ ],[0.621602 -0.671787 -0.148163  _ ],[0.360767 -0.418894 -0.646244  _ ],[0.706285 -0.680816 -0.661459  _ ],[0.374457 -0.779976 -0.486614  _ ],[0.323883 -0.870944 -0.424146  _ ],[0.291440 -0.719654 -0.933543  _ ],
20,[0.249685 -0.863757 -0.961882  _ ],[0.727359 -0.917764 -0.997246  _ ],[0.583287 -0.799975 -0.881301  _ ],[0.560737 -0.897221 -0.780417  _ ],[0.648627 -0.840428 -0.821959  _ ],[0.519032 -0.839690 -0.896839  _ ],[0.530094 -0.762093 -0.241204  _ ],[0.818276 -0.843538 -0.775564  _ ],[0.735567 -0.980694 -0.709280  _ ],[0.646349 -0.880008 -0.713910  _ ],
21,[0.832875 -1.000000 0.000000  _ ],[0.602740 -1.000000 0.000000  _ ],[0.900793 -1.000000 0.000000  _ ],[0.939644 -1.000000 0.000000  _ ],[0.942891 -1.000000 0.000000  _ ],[0.895797 -1.000000 0.000000  _ ],[0.813809 -1.000000 0.000000  _ ],[0.939474 -1.000000 0.000000  _ ],[0.995669 -1.000000 0.000000  _ ],[0.990149 -1.000000 0.000000  _ ],
A-2,[-0.878375 0.298897 -1.073071  _ ],[-0.673814 0.198688 -0.918768  _ ],[-0.570237 0.151640 -0.019444  _ ],[-0.321508 0.205774 0.052586  _ ],[-0.275472 0.236715 -0.079639  _ ],[0.094330 0.136284 -0.194069  _ ],[-0.296901 0.266594 -0.598713  _ ],[-0.798423 0.263183 -0.409718  _ ],[-0.325249 0.285397 -0.917731  _ ],[-0.546800 0.212280 -0.341203  _ ],
A-3,[-0.344790 0.270011 -0.635690  _ ],[-0.046980 0.147103 -0.239617  _ ],[0.069644 0.294270 -0.265255  _ ],[-0.398241 0.305259 -0.565359  _ ],[-0.224044 0.263440 -0.727350  _ ],[-0.402226 0.243427 -0.639318  _ ],[-0.479777 0.317254 0.113630  _ ],[-0.331642 0.217731 -0.383514  _ ],[-0.697829 0.137727 -0.846141  _ ],[-0.741292 0.341485 -0.028343  _ ],
A-4,[-0.566316 0.152703 -0.618237  _ ],[-0.671878 0.116595 -0.398339  _ ],[-0.167785 0.146840 -0.626435  _ ],[-0.113846 0.214281 -0.210087  _ ],[-0.417767 0.208343 -0.075759  _ ],[0.000424 0.211934 0.069363  _ ],[-0.585468 0.245290 -1.069411  _ ],[-0.448587 0.282834 -0.606092  _ ],[-0.475681 0.133719 -0.128095  _ ],[-0.742215 0.137042 -0.390025  _ ],
A-5,[-0.773065 0.085286 -0.432599  _ ],[-0.504196 0.172059 -0.499199  _ ],[-0.228137 0.154023 -0.152496  _ ],[-0.690067 0.120347 -0.151806  _ ],[-0.604986 0.345702 -0.134796  _ ],[-0.075238 0.186926 -0.634221  _ ],[-0.381206 0.185040 -0.772976  _ ],[-0.570753 0.266729 0.083569  _ ],[-0.843397 0.155746 -0.368972  _ ],[-0.530687 0.237257 -0.103991  _ ],
A-6,[-0.032940 0.157968 -0.644402  _ ],[-0.178968 0.176850 -0.213083  _ ],[-0.094079 0.077016 -0.039963  _ ],[0.014139 0.158717 -0.403247  _ ],[-0.233919 0.228237 -0.166159  _ ],[0.035522 0.149004 -0.503434  _ ],[-0.333240 0.264681 -0.697021  _ ],[-0.516451 0.317577 -0.293592  _ ],[-0.291737 0.175375 -0.307107  _ ],[-0.389211 0.090060 -0.642077  _ ],
A-7,[0.008004 0.106403 -0.916222  _ ],[-0.082841 0.159153 -0.048328  _ ],[-0.024128 0.095441 0.101891  _ ],[-0.185167 0.138659 -0.438884  _ ],[-0.057497 0.339147 -0.074836  _ ],[-0.133261 0.321343 -0.155262  _ ],[0.075827 0.205209 -0.337032  _ ],[-0.049243 0.141624 -0.523989  _ ],[-0.386271 0.140748 -0.352931  _ ],[-0.097094 0.095241 -0.939706  _ ],
A-8,[0.031918 0.302658 -0.224383  _ ],[0.051294 0.121502 -0.291937  _ ],[-0.036851 0.226480 -0.022497  _ ],[-0.263444 0.209247 0.043086  _ ],[0.032799 0.348652 -0.113793  _ ],[-0.015699 0.255554 0.038241  _ ],[0.580173 0.207474 -0.216265  _ ],[0.061795 0.209192 -0.153462  _ ],[-0.025791 0.174866 -0.296538  _ ],[-0.023501 0.244260 -0.933956  _ ],
A-9,[0.472206 0.230522 -0.831177  _ ],[0.778569 0.305499 -0.065341  _ ],[0.461425 0.272388 0.031388  _ ],[0.142558 0.236413 -0.137504  _ ],[0.697299 0.281650 0.198391  _ ],[0.200775 0.263165 -0.272389  _ ],[0.413549 0.390535 0.269507  _ ],[0.727433 0.425387 0.215480  _ ],[0.781661 0.265565 0.368311  _ ],[0.492775 0.121864 -0.370500  _ ],
A-10,[0.749268 0.317859 -0.076781  _ ],[0.934298 0.396039 0.337167  _ ],[0.991586 0.277922 0.364401  _ ],[0.895115 0.369030 0.187771  _ ],[0.932555 0.467971 0.532355  _ ],[0.907215 0.365021 0.249137  _ ],[0.829753 0.262354 0.180826  _ ],[0.999532 0.445727 -0.253989  _ ],[0.999765 0.352873 0.601152  _ ],[0.996182 0.386197 0.428716  _ ],
A-A,[-0.624032 0.209456 -0.634343 0.378207],[-0.158749 0.225944 -0.940380 0.543159],[-0.187525 0.236337 -0.554773 0.566791],[-0.357415 0.292517 0.098002 0.520996],[-0.446311 0.208103 0.065155 0.278851],[-0.064059 0.363369 -0.070287 0.431807],[-0.578036 0.254990 -0.871157 0.492656],[-0.090521 0.273776 -0.799445 0.356736],[-0.670650 0.210317 -0.255781 0.433434],[-0.846330 0.096875 -0.284436 0.410121],
2-2,[-0.817936 0.084301 -0.990725 0.046192],[-0.445815 0.183871 -1.032109 0.067322],[-0.032383 0.144817 -1.029882 0.082732],[-0.421202 0.121572 -0.621844 0.082640],[-0.112445 0.098581 0.026483 0.120829],[-0.137598 0.096662 -1.261348 0.093748],[-0.487657 0.143549 -0.901474 0.057567],[-0.647323 0.141004 -0.424920 0.073016],[-0.631791 0.072898 -0.846631 0.115587],[-0.596882 0.043032 -0.404247 0.063504],
3-3,[-0.909535 0.025561 -1.209350 0.113534],[-0.034933 0.056965 -0.767300 0.161804],[-0.300456 0.098078 -0.576560 0.050254],[-0.223307 0.074544 -0.291878 0.161151],[-0.245206 0.067850 -1.253376 0.169556],[0.156194 0.110016 -0.865095 0.165115],[-0.574736 0.076976 -0.770455 0.157018],[-0.604277 0.058208 -1.328737 0.061946],[-0.432904 0.055568 -1.424633 0.032593],[-0.486029 0.024253 -1.540745 0.038052],
4-4,[-0.678277 0.025275 -1.195530 0.017237],[0.009220 0.140450 -0.123398 0.046567],[-0.553503 0.064714 -0.491507 0.116955],[-0.064697 0.160690 -0.782860 0.100758],[-0.416583 0.127923 0.070986 0.086642],[-0.251517 0.155885 0.057662 0.090051],[-0.548482 0.273065 -0.428777 0.121032],[-0.676146 0.100202 -0.913516 0.038524],[-0.564365 0.032934 -1.464250 0.076906],[-0.718565 0.083807 -0.425516 0.026719],
5-5,[-0.450056 0.267261 0.051514 0.041024],[0.070757 0.346041 0.099822 0.093546],[-0.269073 0.274171 -0.247628 0.080987],[-0.387784 0.553846 -0.161590 0.063430],[0.086665 0.283350 0.170748 0.126560],[-0.138932 0.415442 0.203352 0.162530],[-0.235985 0.328265 0.079140 0.179369],[-0.656744 0.466140 0.103295 0.098222],[-0.430395 0.414743 0.015245 0.083067],[-0.301429 0.273392 0.027556 0.035927],
6-6,[-0.952900 -0.207938 -0.479533 0.131042],[-0.223703 -0.242328 -0.826811 0.084457],[-0.262509 -0.015855 -0.010924 0.089738],[-0.226137 0.050500 -0.013022 0.037611],[-0.090558 -0.345285 -0.551031 0.151832],[-0.727746 -0.056748 -0.670541 0.130866],[-0.759890 -0.279311 -0.181711 0.200962],[-0.438090 -0.186925 -0.834714 0.086934],[-0.495093 -0.203145 -0.996164 0.092832],[-0.769441 -0.078670 -0.419689 0.067522],
7-7,[-0.626674 -0.433499 -0.887203 0.078936],[-0.378359 -0.331890 -0.574269 0.069624],[-0.469046 -0.285937 -0.086725 0.095045],[-0.110134 -0.136168 0.031885 0.111415],[-0.340254 -0.198575 -0.581642 0.092496],[-0.229275 -0.398220 -0.226254 0.177968],[-0.543081 -0.456969 -0.082681 0.180016],[-0.189787 -0.276251 -0.548387 0.075428],[-0.338803 -0.284056 -0.112097 0.082149],[-0.480825 -0.319422 -0.029775 0.072114],
8-8,[-0.597462 -0.216806 -0.304528 0.062044],[-0.394535 -0.504739 -0.460986 0.118562],[0.053428 -0.203489 -0.611373 0.148726],[0.018833 -0.392205 -0.506269 0.096927],[-0.129370 -0.348403 -0.108115 0.142592],[-0.055414 -0.606263 -0.082350 0.212565],[-0.900114 -0.605664 -0.647997 0.224330],[-0.485817 -0.336182 -0.352975 0.093434],[-0.369755 -0.500449 -0.305172 0.068462],[-0.572539 -0.537252 -0.254972 0.041049],
9-9,[-0.294352 -0.820198 -0.465158 0.195332],[0.071033 -0.447240 -0.764654 0.176083],[0.071221 -0.549567 -0.574554 0.301213],[0.089347 -0.627483 -0.575521 0.246412],[0.025839 -0.541160 -0.820780 0.338870],[-0.029326 -0.372392 -0.167255 0.240604],[-0.051798 -0.546704 -0.729301 0.427682],[0.017202 -0.608954 -0.580139 0.363801],[-0.365889 -0.735982 -0.658895 0.256261],[-0.014834 -0.660660 -0.410451 0.095388],
10-10,[0.693327 -0.748507 -0.727258 0.214153],[0.014191 -0.864956 -0.941629 0.080478],[0.735545 -0.826109 -0.938192 0.147735],[0.106229 -0.808633 -0.766657 0.101657],[0.816950 -0.857336 -0.411566 0.182995],[0.710233 -0.860667 -0.974122 0.209624],[0.908168 -0.961676 -0.878239 0.256287],[0.602354 -0.843802 -0.415595 0.244440],[0.872363 -0.694284 -0.619895 0.264021],[0.653010 -0.591862 -0.312985 0.188753],
