,A,2,3,4,5,6,7,8,9,10,
5,[110 438 106 0],[165 609 152 0],[146 595 182 0],[148 607 167 0],[163 699 182 0],[160 665 153 0],[145 647 172 0],[150 664 163 0],[149 694 156 0],[579 2354 589 0],
6,[102 460 102 0],[138 645 155 0],[152 665 182 0],[166 600 140 0],[176 564 180 0],[175 596 205 0],[185 633 172 0],[163 689 175 0],[180 653 169 0],[602 2320 575 0],
7,[242 881 232 0],[300 1295 313 0],[306 1304 341 0],[327 1249 335 0],[332 1158 382 0],[354 1195 390 0],[311 1338 336 0],[324 1309 321 0],[335 1252 334 0],[1186 4796 1184 0],
8,[267 992 256 0],[310 1321 331 0],[348 1271 391 0],[332 1362 393 0],[292 1258 365 0],[341 1318 406 0],[348 1371 362 0],[327 1383 320 0],[344 1350 336 0],[1294 5117 1224 0],
9,[332 1408 381 0],[498 1916 718 0],[509 1974 631 0],[518 2020 554 0],[502 2022 579 0],[538 1880 687 0],[528 1953 512 0],[536 2087 576 0],[586 2076 585 0],[1927 7595 2015 0],
10,[355 1526 385 0],[502 1976 692 0],[512 1861 801 0],[532 1956 705 0],[492 1939 799 0],[470 1822 958 0],[496 2090 702 0],[520 2057 667 0],[496 2160 626 0],[1865 7785 2353 0],
11,[57 346 98 0],[81 513 108 0],[110 491 137 0],[96 488 145 0],[77 347 268 0],[83 475 163 0],[95 530 103 0],[77 521 103 0],[82 548 105 0],[304 1867 431 0],
12,[887 3557 1054 0],[1698 4220 1966 0],[1757 4258 1871 0],[2466 3585 1893 0],[2136 3772 2104 0],[2167 3019 2766 0],[1382 4717 1731 0],[1416 4873 1728 0],[1340 5104 1493 0],[5166 18232 5906 0],
13,[914 3723 1142 0],[2232 4173 2271 0],[1931 4180 2055 0],[2903 3403 2062 0],[2344 3713 2371 0],[2946 2913 2393 0],[1493 4881 2087 0],[1512 5101 1837 0],[1541 5106 1812 0],[5586 18754 6853 0],
14,[893 3525 1162 0],[2848 2980 1939 0],[3044 2568 2375 0],[3159 2267 1923 0],[3877 2123 1709 0],[3439 2146 1938 0],[1615 3961 2149 0],[1645 4032 2158 0],[1371 4902 1715 0],[5909 16387 6709 0],
15,[1005 3470 1198 0],[3794 2425 1982 0],[3054 2658 2409 0],[3649 2017 2202 0],[3638 2326 1842 0],[3568 1935 2325 0],[2411 3134 2577 0],[1699 4203 2494 0],[1789 4709 1914 0],[7434 15276 7924 0],
16,[893 3229 1264 0],[3393 2066 1867 0],[3130 2363 1744 0],[3902 1541 1632 0],[3390 1951 1806 0],[2951 1826 1981 0],[1735 3185 2615 0],[1588 3914 2238 0],[1572 3576 2665 0],[8593 12065 7826 0],
17,[2347 1779 1589 0],[4695 1319 1699 0],[4591 1257 1596 0],[4525 1174 1394 0],[4803 1156 1346 0],[4578 1103 1424 0],[4613 1274 1574 0],[2883 2137 2852 0],[3495 2199 2420 0],[13541 7519 8091 0],
18,[3517 798 870 0],[4572 949 1066 0],[4501 1015 1024 0],[4345 980 988 0],[4321 956 976 0],[4132 985 963 0],[4589 1023 1011 0],[4828 978 1034 0],[4286 1282 1531 0],[16896 4064 4998 0],
19,[3702 764 699 0],[4661 1019 1032 0],[4582 954 1047 0],[4318 960 971 0],[4403 977 988 0],[4127 931 926 0],[4607 974 968 0],[4844 1012 1005 0],[5087 1009 1058 0],[18024 3771 3979 0],
20,[1674 249 281 0],[1620 299 323 0],[1597 305 334 0],[1525 288 313 0],[1455 305 311 0],[1388 292 275 0],[1968 372 313 0],[2188 325 354 0],[2207 380 403 0],[7889 1413 1386 0],
21,[1530 280 0 0],[1423 428 0 0],[1354 398 0 0],[1135 385 0 0],[1228 382 0 0],[1061 400 0 0],[1626 449 0 0],[1900 472 0 0],[1997 494 0 0],[6877 1744 0 0],
A-2,[116 446 105 0],[182 614 166 0],[167 652 156 0],[146 548 243 0],[170 620 199 0],[172 651 218 0],[177 644 164 0],[172 621 162 0],[179 643 168 0],[630 2504 695 0],
A-3,[106 465 90 0],[166 699 168 0],[142 613 177 0],[181 657 214 0],[164 661 207 0],[169 684 169 0],[175 666 194 0],[164 711 197 0],[177 732 164 0],[634 2576 649 0],
A-4,[124 477 125 0],[188 682 218 0],[187 760 182 0],[184 596 187 0],[184 689 238 0],[193 671 199 0],[187 733 214 0],[168 725 179 0],[179 722 195 0],[639 2795 671 0],
A-5,[117 529 118 0],[192 758 249 0],[160 768 243 0],[177 720 265 0],[191 745 226 0],[189 736 249 0],[164 838 212 0],[176 817 205 0],[170 817 178 0],[721 2978 733 0],
A-6,[129 615 116 0],[192 836 217 0],[191 837 223 0],[199 817 238 0],[197 771 265 0],[217 801 200 0],[204 897 213 0],[199 888 203 0],[205 871 201 0],[739 3174 780 0],
A-7,[150 586 145 0],[286 832 213 0],[244 723 398 0],[263 866 226 0],[240 817 282 0],[260 705 359 0],[365 739 246 0],[285 916 199 0],[240 932 171 0],[820 3478 846 0],
A-8,[322 507 142 0],[525 691 321 0],[355 797 256 0],[580 554 285 0],[397 694 361 0],[557 576 386 0],[936 334 275 0],[743 423 236 0],[288 939 231 0],[1064 3564 971 0],
A-9,[702 181 173 0],[911 344 279 0],[1058 253 280 0],[712 493 261 0],[905 331 273 0],[901 359 346 0],[996 244 235 0],[1035 263 244 0],[1054 217 257 0],[4156 958 939 0],
A-10,[429 75 89 0],[809 116 126 0],[563 120 177 0],[606 125 137 0],[595 96 139 0],[621 134 133 0],[630 124 117 0],[604 129 112 0],[684 150 115 0],[2606 439 482 0],
A-A,[33 35 30 382],[48 58 40 578],[50 100 55 482],[64 46 78 539],[44 62 95 595],[59 60 63 601],[54 69 68 561],[58 59 47 580],[63 94 75 567],[212 252 211 2226],
2-2,[49 66 41 363],[47 203 42 185],[52 219 73 232],[74 229 58 224],[65 207 82 270],[48 214 75 293],[59 177 64 321],[47 207 60 305],[50 223 56 244],[211 829 191 760],
3-3,[40 57 49 432],[56 123 58 451],[64 173 54 229],[62 159 61 335],[48 97 58 452],[65 157 61 385],[55 152 51 330],[64 140 59 361],[59 140 71 442],[194 468 199 1529],
4-4,[35 88 34 267],[81 202 46 304],[57 244 52 213],[59 214 57 92],[50 227 116 227],[54 279 65 170],[58 264 55 87],[50 241 47 252],[49 165 48 322],[200 794 224 759],
5-5,[30 155 36 72],[51 280 65 125],[66 248 61 108],[64 229 95 90],[49 157 140 110],[70 236 115 106],[60 248 109 117],[58 253 72 81],[46 255 93 122],[200 960 266 384],
6-6,[39 44 45 413],[63 51 63 593],[63 53 74 497],[65 66 66 579],[96 50 81 639],[31 49 43 561],[59 67 44 557],[64 62 74 590],[54 58 57 585],[212 225 243 2054],
7-7,[47 45 53 424],[60 66 42 601],[64 54 73 597],[60 54 54 631],[54 48 62 563],[65 42 55 653],[51 40 54 510],[68 60 43 673],[49 45 62 552],[218 190 227 2055],
8-8,[30 49 37 398],[48 52 57 653],[48 67 64 622],[44 41 69 667],[59 64 55 653],[57 52 61 641],[60 52 53 580],[42 37 54 547],[59 54 61 671],[192 190 206 2330],
9-9,[48 52 38 472],[84 63 51 496],[110 46 47 579],[87 56 64 481],[77 72 66 538],[104 55 63 580],[123 62 58 470],[134 52 52 506],[64 53 53 538],[180 181 219 2337],
10-10,[3279 730 695 1547],[4047 996 981 5817],[4624 1002 996 2930],[4668 1013 979 2354],[4661 933 1033 2356],[4631 1052 1034 2242],[4710 979 977 2230],[4770 995 997 2260],[4832 1033 986 2018],[16788 3502 3543 8002],
