,A,2,3,4,5,6,7,8,9,10,
5,[1078 6282 1096 0],[1410 8603 1433 0],[1425 8591 1473 0],[1596 9112 1553 0],[1567 9114 1545 0],[1551 9247 1538 0],[1513 9108 1582 0],[1498 9240 1538 0],[1588 8980 1531 0],[5560 31594 5600 0],
6,[1052 6288 1059 0],[1451 8313 1470 0],[1550 8657 1537 0],[1442 8153 1373 0],[1588 8672 1558 0],[1540 8689 1522 0],[1604 8807 1584 0],[1545 8616 1496 0],[1626 8972 1587 0],[5758 32284 5675 0],
7,[2114 12682 2085 0],[3070 17451 3105 0],[3022 17618 2991 0],[3017 17558 3022 0],[3114 17479 2981 0],[3074 18242 3071 0],[3094 18002 3122 0],[3139 17734 3065 0],[3109 18243 3118 0],[11482 66016 11428 0],
8,[2225 12866 2165 0],[3042 18168 3267 0],[3017 18305 3043 0],[3200 19076 3158 0],[3175 18668 3274 0],[3119 18051 3622 0],[3193 18813 3177 0],[3286 18766 3256 0],[3134 18687 3207 0],[11583 68305 11697 0],
9,[3316 20096 3344 0],[4762 28058 4910 0],[4814 27924 4992 0],[4692 26828 6588 0],[4806 25686 7539 0],[4715 25724 7035 0],[4659 28309 4726 0],[4788 28439 4711 0],[4789 29162 4739 0],[17894 105700 17936 0],
10,[3460 21088 3315 0],[4819 25650 9290 0],[4867 17157 17911 0],[4951 7820 27386 0],[4881 7639 28291 0],[4850 4812 30622 0],[4854 27212 7773 0],[4836 29446 5328 0],[4919 31022 5090 0],[18575 112455 18423 0],
11,[585 5708 561 0],[853 4965 4109 0],[828 976 8252 0],[886 778 8425 0],[815 835 8542 0],[772 743 8316 0],[783 7160 1374 0],[864 8073 869 0],[799 8467 840 0],[3192 29980 3155 0],
12,[8506 51268 8448 0],[11781 69916 13666 0],[12242 64859 19519 0],[13230 62573 19895 0],[14656 48400 32768 0],[13268 41238 40649 0],[11991 71562 12652 0],[12057 72757 12129 0],[11958 74078 12108 0],[45239 270657 44588 0],
13,[8972 55382 8960 0],[14790 63395 27539 0],[23566 56452 21476 0],[24593 47429 30665 0],[48302 18053 35099 0],[41235 14452 44283 0],[12650 75711 15540 0],[12487 79908 12937 0],[12567 80733 12849 0],[46952 297497 47466 0],
14,[7944 52392 8201 0],[31263 36668 28105 0],[39912 31107 23611 0],[58579 11858 19062 0],[46177 11067 31002 0],[50037 11813 24908 0],[11431 55535 29024 0],[11552 69990 15341 0],[11901 75456 12430 0],[43390 285249 44047 0],
15,[8487 54213 10157 0],[66898 11847 21979 0],[70927 11842 16163 0],[62323 11753 22020 0],[64837 11279 12524 0],[59416 11352 18563 0],[11891 19538 70073 0],[12256 56162 36468 0],[12019 78654 15147 0],[45501 290414 56168 0],
16,[7546 34673 26495 0],[64831 10485 13863 0],[64967 10558 13270 0],[63512 10173 11320 0],[60256 10294 10511 0],[55948 9717 11544 0],[10659 10551 70203 0],[10912 11936 75464 0],[11881 53104 35158 0],[45598 225764 102211 0],
17,[36420 8346 27656 0],[70132 10706 10975 0],[68199 10695 10655 0],[65315 10492 10378 0],[62040 10528 10307 0],[60378 10223 10300 0],[69693 10357 10574 0],[32744 11108 55410 0],[71147 11407 22474 0],[295498 42164 54536 0],
