,A,2,3,4,5,6,7,8,9,10,
18,[32235 4866 4734 0],[40419 6588 6536 0],[36911 6411 6338 0],[36054 6380 6118 0],[33572 6082 6062 0],[32652 6035 6155 0],[38765 6699 6533 0],[43749 6813 6441 0],[45815 7010 7013 0],[175594 25947 25775 0],
19,[31735 4844 4876 0],[38272 6522 6557 0],[35267 6282 6403 0],[34203 6221 6066 0],[31870 6045 6029 0],[32673 6134 6273 0],[37713 6451 6506 0],[42704 6857 6889 0],[43096 6872 6646 0],[177068 26486 26487 0],
20,[15325 1860 1930 0],[13869 2037 1924 0],[10472 1932 1867 0],[9647 1819 1789 0],[4905 1695 1585 0],[7687 1648 1711 0],[14683 2214 2206 0],[19494 2432 2440 0],[21006 2624 2647 0],[84007 10028 10034 0],
21,[13201 2383 0 0],[10985 2599 0 0],[7815 2430 0 0],[6535 2325 0 0],[5491 2245 0 0],[5401 2210 0 0],[11642 2827 0 0],[16208 3138 0 0],[17712 3288 0 0],[72194 12695 0 0],
A-2,[729 3802 720 0],[1020 5528 1039 0],[1129 6109 1101 0],[1148 5895 1361 0],[1138 5973 1132 0],[1093 5819 1335 0],[1121 5880 1034 0],[1101 6005 1059 0],[1077 5955 1135 0],[4095 21494 4083 0],
A-3,[701 4052 713 0],[1113 6455 1116 0],[1020 5972 1167 0],[1076 6320 1210 0],[1170 6273 1150 0],[1090 6240 1226 0],[1075 6371 1150 0],[1124 6221 1129 0],[1198 6223 1154 0],[4048 23419 4160 0],
A-4,[712 4333 822 0],[1160 6436 1226 0],[1140 6491 1177 0],[1040 6119 1138 0],[1169 5954 1704 0],[1141 6131 1557 0],[1200 6367 1104 0],[1156 6345 1157 0],[1166 6752 1187 0],[4382 24999 4398 0],
A-5,[847 4815 821 0],[1290 7344 1289 0],[1201 7223 1291 0],[1273 7375 1253 0],[1118 6975 1321 0],[1208 6668 1741 0],[1296 7191 1207 0],[1252 7298 1196 0],[1194 7126 1247 0],[4668 26696 4607 0],
A-6,[895 5126 828 0],[1362 7973 1345 0],[1355 8067 1357 0],[1378 6804 2470 0],[1303 7672 1655 0],[1251 7564 1432 0],[1255 7683 1348 0],[1314 7923 1321 0],[1380 8065 1308 0],[5022 29297 4877 0],
A-7,[877 5677 905 0],[1663 8558 1487 0],[1967 7134 2519 0],[1455 6559 3576 0],[2696 6346 2575 0],[1950 1388 8327 0],[8187 1256 1434 0],[1415 8731 1431 0],[1401 8830 1472 0],[5125 32604 5124 0],
A-8,[6104 926 956 0],[9578 1434 1398 0],[9432 1414 1457 0],[9200 1467 1878 0],[8996 1478 1862 0],[8667 1400 1825 0],[9218 1453 1502 0],[9128 1334 1382 0],[8280 2612 1434 0],[5467 35389 5412 0],
A-9,[6444 972 977 0],[9705 1490 1527 0],[10029 1532 1478 0],[9908 1447 1504 0],[9783 1433 1406 0],[9202 1405 1432 0],[9044 1502 1442 0],[9851 1465 1491 0],[9739 1482 1450 0],[38954 5808 5646 0],
A-10,[3840 550 489 0],[5471 722 744 0],[5342 739 773 0],[5435 719 731 0],[4550 682 710 0],[4812 739 679 0],[5299 705 763 0],[5960 812 767 0],[6072 838 863 0],[24353 3103 3212 0],
A-A,[223 233 245 3449],[411 398 403 5445],[359 398 399 5532],[395 368 439 5676],[388 407 397 5714],[351 394 358 5502],[365 366 386 5490],[369 353 389 5616],[379 378 367 5423],[1411 1391 1365 20748],
2-2,[268 256 238 3903],[355 305 346 4992],[366 364 378 5750],[398 387 382 5580],[374 414 364 5554],[358 413 382 5779],[368 336 395 5595],[360 365 422 5494],[374 367 387 5359],[1381 6227 1359 8926],
3-3,[277 263 302 3722],[386 387 405 5663],[297 330 341 4925],[390 366 381 5528],[382 382 407 5686],[402 406 343 5642],[394 387 393 5462],[404 387 367 5398],[372 388 399 5216],[1435 1461 1426 20173],
4-4,[254 239 238 3803],[352 2336 356 761],[332 2436 344 699],[335 2136 323 725],[373 2416 387 832],[344 2328 363 817],[384 2394 363 675],[395 2438 407 682],[383 413 363 5237],[1470 1863 1417 19250],
5-5,[247 1592 241 558],[374 336 2408 753],[357 355 2436 722],[325 367 2435 659],[336 338 2077 654],[358 387 2465 762],[365 386 2459 674],[380 2209 621 771],[365 2462 390 779],[1365 8807 1353 2746],
6-6,[277 240 279 3656],[386 399 349 5618],[363 345 410 5582],[357 395 370 5493],[351 389 366 5667],[371 321 339 4941],[390 365 373 5537],[378 343 416 5472],[387 359 336 5427],[1378 1398 1424 20110],
7-7,[263 262 286 3705],[334 420 384 5701],[393 358 370 5485],[384 378 382 5519],[365 402 397 5699],[403 381 393 5732],[374 374 331 4793],[458 376 386 5387],[404 386 368 5563],[1317 1335 1369 19977],
8-8,[235 277 297 3952],[377 375 356 5609],[377 375 377 5553],[399 381 391 5613],[384 370 409 5526],[400 347 398 5495],[374 377 369 5853],[309 335 323 4809],[380 440 341 5475],[1355 1413 1426 20819],
9-9,[245 261 256 3941],[713 344 344 4946],[397 401 369 5517],[396 394 352 5545],[370 379 372 5604],[606 388 404 5185],[2453 401 363 731],[408 351 399 5636],[335 314 323 4781],[1391 1381 1359 20164],
10-10,[28439 4652 4534 9570],[41153 6484 6626 13991],[41437 6648 6686 14063],[41524 6709 6673 14087],[41413 6490 6768 14019],[41368 6689 6686 13872],[41455 6650 6630 14153],[41319 6567 6711 13871],[41419 6593 6566 14237],[146959 23610 23031 50021],
