,A,2,3,4,5,6,7,8,9,10,
5,6178,8359,8593,9122,9244,8881,8897,8826,9104,31325,
6,6206,8174,8669,8331,8856,8517,8527,8619,9099,32847,
7,12545,17367,17352,17398,17392,17644,17746,17864,18336,65450,
8,13102,17973,18200,19248,18542,18527,18445,18614,18558,68113,
9,19907,27733,28164,27360,27773,22313,27993,28544,29194,105405,
10,21078,22765,23365,11496,8210,28260,28178,28359,30448,111643,
11,5803,4114,3980,8524,8288,7913,6491,8011,8475,29642,
12,51746,67033,67201,64817,52084,43013,70334,72717,74253,269094,
13,55858,73295,62267,34112,58323,27304,74719,78426,80748,296074,
14,52995,34736,23299,19852,57132,54401,56711,70904,75247,282916,
15,54900,68606,69435,68073,65826,64684,66041,47402,78486,292294,
16,26055,62433,65881,63115,61030,57259,69658,73189,53388,205400,
17,30769,71333,69468,65181,61628,61437,69990,59354,63572,293427,
18,49696,61612,59476,55674,53120,50961,60659,65091,71334,269394,
19,50136,58523,57245,52533,49330,47766,59505,64475,67997,270233,
20,23381,22090,19341,12649,9026,8251,24910,28219,33597,128077,
21,19751,17174,15078,11417,8658,8394,19914,23409,28017,109908,
A-2,5869,8578,9166,9230,9065,8841,8895,8863,9065,32456,
A-3,6332,9418,9253,9715,9938,9710,9644,9732,9543,34694,
A-4,6471,9864,10024,9122,9688,10020,9827,10144,10346,38258,
A-5,7203,10945,10905,10854,10712,11138,10895,10895,11174,40595,
A-6,7647,12108,12408,11095,10880,10488,12226,12200,12216,45208,
A-7,8782,13121,12828,11580,11850,7616,1930,13370,13777,50307,
A-8,7832,14712,14784,14249,13707,13045,14062,14285,9849,53860,
A-9,10463,15341,15123,15000,15075,14339,14362,15534,15214,59578,
A-10,6325,8661,8699,7637,7495,7121,7997,9015,9543,36580,
A-A,4930,8563,8643,8790,9110,9024,8469,8831,8659,32138,
2-2,5873,1547,1252,584,559,5183,2421,2235,709,12604,
3-3,5844,1113,7590,8700,8829,8534,7775,8417,8522,9383,
4-4,5969,3570,3632,3195,3713,3637,3736,3681,8450,26053,
5-5,2514,3726,2416,760,3272,3738,3664,3594,3647,13582,
6-6,5730,8390,8553,8803,8687,7545,8451,8236,8439,31094,
7-7,5700,8521,8844,8796,8429,8494,7482,8172,8387,31735,
8-8,5883,8535,8663,8736,8693,8733,8356,7353,8424,31525,
9-9,5822,8675,8662,8486,6670,7562,3754,8368,7292,31452,
10-10,44103,63128,62850,63710,63217,63063,63108,63033,63076,225471,
