,A,2,3,4,5,6,7,8,9,10,
5,[-0.595923 0.080010 -1.303193  _ ],[-0.271532 0.091462 -0.685781  _ ],[-0.359014 0.106140 -0.722655  _ ],[-0.238696 0.117462 -0.484652  _ ],[-0.122338 0.134355 -0.164584  _ ],[-0.123351 0.174727 -0.207793  _ ],[-0.465361 0.131924 -1.008998  _ ],[-0.543730 0.110870 -0.872527  _ ],[-0.509914 0.087282 -1.227743  _ ],[-0.514232 0.073661 -0.924115  _ ],
6,[-0.647784 0.080273 -1.281386  _ ],[-0.337653 0.084625 -0.541267  _ ],[-0.230042 0.091437 -0.441363  _ ],[-0.168171 0.108858 -0.442184  _ ],[-0.112168 0.112969 -0.143248  _ ],[-0.101479 0.172707 -0.376154  _ ],[-0.422155 0.125194 -0.928848  _ ],[-0.570585 0.105589 -1.010474  _ ],[-0.472251 0.083571 -1.085763  _ ],[-0.609853 0.066124 -0.933494  _ ],
7,[-0.621173 0.073769 -1.170438  _ ],[-0.247878 0.075342 -0.410993  _ ],[-0.257910 0.094011 -0.233746  _ ],[-0.155034 0.083153 -0.325898  _ ],[-0.189552 0.112956 -0.173608  _ ],[-0.134627 0.138624 -0.208279  _ ],[-0.449108 0.114554 -0.580324  _ ],[-0.487395 0.102576 -1.011194  _ ],[-0.532928 0.080717 -0.971003  _ ],[-0.533718 0.053239 -1.048124  _ ],
8,[-0.684003 0.060139 -0.768249  _ ],[-0.339271 0.110635 -0.240205  _ ],[-0.281389 0.133783 -0.099193  _ ],[-0.153848 0.134894 -0.057794  _ ],[-0.188876 0.163808 -0.123593  _ ],[-0.138184 0.190005 0.076671  _ ],[-0.529218 0.242245 -0.359247  _ ],[-0.543587 0.133323 -0.332491  _ ],[-0.513830 0.073164 -0.760150  _ ],[-0.522356 0.050404 -0.764497  _ ],
9,[-0.658920 0.169741 -0.537866  _ ],[-0.299896 0.178815 -0.008902  _ ],[-0.289543 0.224141 0.001545  _ ],[-0.145017 0.252150 0.106161  _ ],[-0.223504 0.256852 0.136924  _ ],[-0.191977 0.276005 0.260655  _ ],[-0.462834 0.326861 0.264386  _ ],[-0.528611 0.256501 0.034894  _ ],[-0.578842 0.164303 -0.249569  _ ],[-0.522610 0.090021 -0.436646  _ ],
10,[-0.648404 0.310301 0.108444  _ ],[-0.376222 0.299800 0.241652  _ ],[-0.323032 0.308007 0.226424  _ ],[-0.166473 0.329605 0.278082  _ ],[-0.188403 0.296772 0.279998  _ ],[-0.131771 0.349398 0.601690  _ ],[-0.496520 0.397568 0.342637  _ ],[-0.574587 0.352326 0.243562  _ ],[-0.546400 0.340539 0.144760  _ ],[-0.554745 0.244735 -0.070130  _ ],
11,[-0.618252 0.355304 0.077845  _ ],[-0.262672 0.341578 0.318009  _ ],[-0.278764 0.371851 0.329061  _ ],[-0.260207 0.323894 0.388102  _ ],[-0.211529 0.386923 0.654646  _ ],[-0.124011 0.389259 0.808074  _ ],[-0.412214 0.420927 0.378647  _ ],[-0.484055 0.382715 0.327972  _ ],[-0.509053 0.362928 0.323050  _ ],[-0.544583 0.331392 0.108186  _ ],
12,[-0.662295 -0.198808 -0.602328  _ ],[-0.285756 -0.168616 -0.337435  _ ],[-0.257178 -0.081401 -0.273216  _ ],[-0.240863 -0.196677 -0.204242  _ ],[-0.261486 -0.198359 -0.231389  _ ],[-0.222486 -0.159507 -0.233544  _ ],[-0.456353 -0.158647 -0.287782  _ ],[-0.532259 -0.149236 -0.381831  _ ],[-0.515202 -0.202912 -0.542639  _ ],[-0.545435 -0.173002 -0.485205  _ ],
13,[-0.716807 -0.196266 -0.586099  _ ],[-0.329738 -0.213764 -0.393590  _ ],[-0.307892 -0.181402 -0.308312  _ ],[-0.308122 -0.246865 -0.309376  _ ],[-0.087012 -0.273503 -0.281620  _ ],[-0.271910 -0.136595 -0.241998  _ ],[-0.474831 -0.184446 -0.320781  _ ],[-0.523692 -0.185807 -0.326097  _ ],[-0.531474 -0.239106 -0.378721  _ ],[-0.561527 -0.235535 -0.517893  _ ],
14,[-0.702681 -0.323509 -0.502510  _ ],[-0.321051 -0.409408 -0.422713  _ ],[-0.382919 -0.288856 -0.407392  _ ],[-0.356829 -0.310775 -0.380178  _ ],[-0.193805 -0.287616 -0.295696  _ ],[-0.083267 -0.306404 -0.270641  _ ],[-0.532960 -0.224144 -0.361774  _ ],[-0.554407 -0.280027 -0.424584  _ ],[-0.528820 -0.264170 -0.419892  _ ],[-0.560174 -0.352699 -0.570597  _ ],
15,[-0.711505 -0.386150 -0.524871  _ ],[-0.295519 -0.424142 -0.417641  _ ],[-0.171833 -0.368190 -0.425739  _ ],[-0.199905 -0.365469 -0.404217  _ ],[-0.105665 -0.373585 -0.312914  _ ],[-0.061902 -0.338902 -0.308866  _ ],[-0.502598 -0.411248 -0.264720  _ ],[-0.524206 -0.394479 -0.464439  _ ],[-0.553758 -0.336148 -0.501221  _ ],[-0.599690 -0.438552 -0.534741  _ ],
16,[-0.639261 -0.498075 -0.603519  _ ],[-0.268963 -0.470583 -0.479086  _ ],[-0.305747 -0.495565 -0.390427  _ ],[-0.176813 -0.424596 -0.369295  _ ],[-0.192805 -0.408690 -0.284825  _ ],[-0.145461 -0.426182 -0.388681  _ ],[-0.486641 -0.428514 -0.148593  _ ],[-0.522183 -0.513017 -0.312804  _ ],[-0.596053 -0.556536 -0.463475  _ ],[-0.624435 -0.517858 -0.597363  _ ],
17,[-0.478340 -0.579477 -0.579288  _ ],[-0.139441 -0.505405 -0.449631  _ ],[-0.111056 -0.554653 -0.429734  _ ],[-0.102963 -0.521637 -0.395355  _ ],[-0.045101 -0.517259 -0.472005  _ ],[0.032841 -0.499913 -0.415477  _ ],[-0.070419 -0.532700 -0.296637  _ ],[-0.476713 -0.489808 -0.286180  _ ],[-0.458234 -0.551446 -0.531143  _ ],[-0.440918 -0.576598 -0.596058  _ ],
